spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs all other counties,STEM births (count),Wooldridge ETWFE,-12.715848259293402,-3.993596388207977,-50,-8.35472232375069,2.2250642528279143
High access vs all other counties,STEM births (count),Wooldridge ETWFE,-12.16933465566573,-5.429404840211399,-40,-8.799369747938565,1.7193698508812072
High access vs all other counties,STEM births (count),Wooldridge ETWFE,-11.642479524994844,-5.695481746547769,-30,-8.668980635771307,1.517091270012009
High access vs all other counties,STEM births (count),Wooldridge ETWFE,-10.14281579998227,-3.799365420409104,-20,-6.971090610195687,1.618227137646216
High access vs all other counties,STEM births (count),Wooldridge ETWFE,0,0,-10,0,0
High access vs all other counties,STEM births (count),Wooldridge ETWFE,8.540765520796,10.523173098078622,0,9.531969309437311,0.5057162186945466
High access vs all other counties,STEM births (count),Wooldridge ETWFE,25.082110795828417,34.20086326332684,10,29.64148702957763,2.326212364157761
High access vs all other counties,STEM births (count),Wooldridge ETWFE,19.474926985969624,33.74776208962362,20,26.611344537796622,3.641029363177039
High access vs all other counties,STEM births (count),Wooldridge ETWFE,25.972330803710186,45.795663350445686,30,35.883997077077936,5.056972588452933
High access vs all other counties,STEM births (count),Wooldridge ETWFE,6.814702718755399,22.673422966262095,40,14.744062842508747,4.045591899874157
High access vs all other counties,STEM births (count),Wooldridge ETWFE,-3.3486386128601593,7.752548002645843,50,2.2019546948928417,2.83193536109847
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,-6.888770065275744,-1.3670723689912494,-50,-4.127921217133497,1.4085963510929833
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,-7.799026103952578,-3.459511731978505,-40,-5.6292689179655415,1.1070189724423656
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,-8.728940705785803,-4.38221945910151,-30,-6.555580082443656,1.1088574608888506
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,-8.686045946778208,-3.14273472024814,-20,-5.9143903335131744,1.4141100067678747
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,7.8841198955174505,9.066418170134227,0,8.475269032825839,0.3016067027083613
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,23.76885006963266,31.28732288303468,10,27.52808647633367,1.9179777585209234
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,17.505036910256113,29.37745050556526,20,23.441243707910687,3.028676937578864
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,23.345812230287102,39.96857971080819,30,31.657195970547647,4.240501908296197
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,3.531553337402067,15.389569581235993,40,9.46056145931903,3.025004143835185
High access vs all other counties,STEM births (count),Wooldridge ETWFE + county pre-period trend,-7.288429472302151,-0.9880644575823139,50,-4.138246964942232,1.6072359731428156
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,-24.54804993924707,-23.59773011129435,-50,-24.07289002527071,0.2424285275389594
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,-25.6025293957812,-24.753700051911604,-40,-25.178114723846402,0.21653809792591663
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,2.027020018198852,2.823180932383082,-30,2.425100475290967,0.20310227402658934
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,15.300303439583509,15.910876685303943,-20,15.605590062443726,0.15575848105113135
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,0,0,-10,0,0
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,12.436392145788096,13.084250894693758,0,12.760321520240927,0.16527008900654686
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,6.373161401598569,46.02910385303085,10,26.20113262731471,10.116311849855174
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,25.32353356403207,26.27493190979053,20,25.7992327369113,0.24270365963226095
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,5.85941878050501,45.51982857131039,30,25.6896236759077,10.117451477246272
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,-8.189971925160624,31.47276330325384,40,11.641395689046607,10.118044701126138
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE,12.869747252887692,14.0210090502814,50,13.445378151584546,0.29368923402900765
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-7.18777275870157,13.0153655783798,-50,2.9137964098391156,5.153861820684023
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-12.51749632081668,2.6412965258304952,-40,-4.9380998974930925,3.8670389914916266
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,10.858130425763047,20.978756960026594,-30,15.91844369289482,2.581792483230497
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,19.811544941541264,24.892978401054222,-20,22.352261671297743,1.2962840457941223
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,3.4707141627000033,8.556585660478849,0,6.013649911589426,1.2974161984129708
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-12.164828301284652,37.58040712109619,10,12.707789409905766,12.690111077137969
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-2.022341867000418,13.140777688504105,20,5.559217910751844,3.868142743751154
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-31.215790330134116,28.621664812119935,30,-1.2970627590070913,15.2646569240444
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-54.53369333411082,10.349768624871981,40,-22.091962354619422,16.551903560965002
High access vs all other counties,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-42.180183245587216,-11.889119756060703,50,-27.03465150082396,7.72731211467513
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,-0.006535314567444936,0.0014718386157417862,-50,-0.002531737975851575,0.002042641118159878
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,-0.026364946436898205,-0.014943022959501194,-40,-0.0206539846981997,0.0029137559891318906
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,0.009044122351718975,0.01671846485271212,-30,0.012881293602215547,0.0019577404339268223
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,-0.006913656230782735,0.006349655233237221,-20,-2.8200049877275684e-4,0.0033834978224540706
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,0,0,-10,0,0
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,0.003228084656825253,0.006999063849398288,0,0.00511357425311177,9.619844879012842e-4
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,0.02955834079012238,0.04108291342624929,10,0.035320627108185836,0.0029399419990119675
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,0.013064941601185072,0.02425833070478712,20,0.018661636152986095,0.0028554564039801134
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,0.03547787273899572,0.0470872266506636,30,0.04128254969482966,0.002961569875425481
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,0.0024233023983690613,0.017837749240964967,40,0.010130525819667014,0.003932256847600997
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE,-0.01257029533276588,9.683426010837154e-4,50,-0.0058009763658410825,0.0034537341667983663
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,5.99099978112947e-4,0.00656583362854354,-50,0.0035824668033282436,0.0015221259312322942
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.02106393605553423,-0.011072726171938115,-40,-0.01606833111373617,0.0025487780315296207
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.01248735431666844,0.01938943766729371,-30,0.015938395991981075,0.0017607355486288947
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.00535086749214597,0.007843968884730783,-20,0.001246550696292407,0.003366029687978764
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.001545229653182089,0.005624816464346835,0,0.0035850230587644617,0.0010407109212154963
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.026606261979759453,0.03792078745853441,10,0.03226352471914693,0.0028863585405038143
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.009249262520814754,0.01890270261764298,20,0.014075982569228866,0.0024626122695990374
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.029792954433640283,0.04054373539913241,30,0.035168344916386346,0.002742546164666359
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.005651112328855599,0.010626652021859438,40,0.00248776984650192,0.004152490905794652
High access vs all other counties,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.021698807920037137,-0.008245759147367391,50,-0.014972283533702264,0.0034319001971096293
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.04183004497652869,-0.01737342641894645,-50,-0.02960173569773757,0.0062389333055056714
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.07938383989699647,-0.053127684168299064,-40,-0.06625576203264777,0.006697998910381993
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.01659084839312886,0.004631280715845892,-30,-0.005979783838641484,0.005413808446167029
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.034711628735303604,-0.003651072247076467,-20,-0.019181350491190036,0.007923611349037536
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,0,0,-10,0,0
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.02170593420921457,0.02941924831116129,0,0.02556259126018793,0.001967682168863959
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.12912150352095314,0.1523979573430434,10,0.14075973043199827,0.0059378708729822165
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.08322486041990895,0.11691503640469933,20,0.10006994841230414,0.008594432649181217
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.14573875899686944,0.1763235782604911,30,0.16103116862868028,0.007802249812148388
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.031353013071825656,0.06924620502291533,40,0.05029960904737049,0.009666630599767773
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.010200960712771694,0.025383227119535497,50,0.007591133203381901,0.009077598936813059
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.015516080201401671,0.0017328911282108355,-50,-0.006891594536595417,0.004400247788166456
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.06007158457519087,-0.03837472774814265,-40,-0.04922315616166676,0.005534912455879648
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.003611789085148541,0.01436236256948583,-30,0.005375286742168645,0.004585242769039381
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.028581052281218447,0.0015734218801750563,-20,-0.013503815200521695,0.00769246789831467
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.015863002366419528,0.023907109574634267,0,0.019885055970526897,0.0020520681653609036
High access vs all other counties,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.11799030198808533,0.1408190177162615,10,0.12940465985217342,0.005823651971473519
