outcome,event_time,treated_mean,control_mean,raw_diff,treated_obs,mean_control_n
STEM births (count),-50,5.285714285714286,0.08956129201808367,5.196152993696202,7,3134.5714285714284
STEM births (count),-40,4.857142857142857,0.10767114110623567,4.749471716036621,7,3134.1428571428573
STEM births (count),-30,5,0.1218259551504261,4.878174044849574,7,3133.5714285714284
STEM births (count),-20,6.714285714285714,0.13950505803875254,6.574780656246962,7,3133
STEM births (count),-10,13.714285714285714,0.16951756702303183,13.544768147262682,7,3132.1428571428573
STEM births (count),0,23.285714285714285,0.20828719384097713,23.077427091873307,7,3130.8571428571427
STEM births (count),10,43.42857142857143,0.23555122469314557,43.193020203878284,7,3130
STEM births (count),20,40.42857142857143,0.2634906712167582,40.16508075735467,7,3129.4285714285716
STEM births (count),30,49.714285714285715,0.2779461271905639,49.43633958709515,7,3128.8571428571427
STEM births (count),40,28.571428571428573,0.2725290356015394,28.298899535827033,7,3128.4285714285716
STEM births (count),50,16,0.24016897392163752,15.759831026078363,7,3128.1428571428573
Any STEM birth (pp),-50,28.571428571428573,5.432937768951086,23.138490802477488,7,3134.5714285714284
Any STEM birth (pp),-40,28.571428571428573,6.546008173701983,22.02542039772659,7,3134.1428571428573
Any STEM birth (pp),-30,57.142857142857146,7.513846296343185,49.629010846513964,7,3133.5714285714284
Any STEM birth (pp),-20,71.42857142857143,8.605546364166813,62.82302506440462,7,3133
Any STEM birth (pp),-10,57.142857142857146,9.92173401600001,47.22112312685714,7,3132.1428571428573
Any STEM birth (pp),0,71.42857142857143,11.440563793092183,59.98800763547925,7,3130.8571428571427
Any STEM birth (pp),10,85.71428571428571,12.265082386288707,73.449203327997,7,3130
Any STEM birth (pp),20,85.71428571428571,12.650769394940657,73.06351631934506,7,3129.4285714285716
Any STEM birth (pp),30,85.71428571428571,12.757346060207174,72.95693965407854,7,3128.8571428571427
Any STEM birth (pp),40,71.42857142857143,12.516455749829724,58.912115678741706,7,3128.4285714285716
Any STEM birth (pp),50,71.42857142857143,10.704524003940648,60.72404742463078,7,3128.1428571428573
"STEM births per 1,000 population",-50,0.04244818125907013,0.013873732040748349,0.02857444921832178,7,3133.5714285714284
"STEM births per 1,000 population",-40,0.028053894447820017,0.017588017749710576,0.01046587669810944,7,3133.1428571428573
"STEM births per 1,000 population",-30,0.059224406209527965,0.015225260255212564,0.0439991459543154,7,3132.5714285714284
"STEM births per 1,000 population",-20,0.04274161029994473,0.011895960767087292,0.030845649532857435,7,3132
"STEM births per 1,000 population",-10,0.04453690736624395,0.013397026612364825,0.031139880753879128,7,3131.1428571428573
"STEM births per 1,000 population",0,0.05055940488353139,0.014293707217595092,0.0362656976659363,7,3129.8571428571427
"STEM births per 1,000 population",10,0.07788372273684471,0.011392470958371426,0.06649125177847329,7,3129
"STEM births per 1,000 population",20,0.05966295166004978,0.009822887006806448,0.04984006465324333,7,3128.4285714285716
"STEM births per 1,000 population",30,0.0813680882285147,0.008910575332582323,0.07245751289593237,7,3127.8571428571427
"STEM births per 1,000 population",40,0.04998869075077022,0.008678234932554055,0.041310455818216164,7,3127.4285714285716
"STEM births per 1,000 population",50,0.03240074459681319,0.007014259520015908,0.025386485076797284,7,3127.1428571428573
"STEM births per 1,000 est. births",-50,0.08658157971461394,0.027053221037716887,0.059528358676897056,7,3133.5714285714284
"STEM births per 1,000 est. births",-40,0.058600951214856194,0.035702478521264534,0.02289847269359166,7,3133.1428571428573
"STEM births per 1,000 est. births",-30,0.11510298778117042,0.03193507136070604,0.0831679164204644,7,3132.5714285714284
"STEM births per 1,000 est. births",-20,0.09684477698711139,0.026870057060027375,0.06997471992708401,7,3132
"STEM births per 1,000 est. births",-10,0.12098286294362894,0.03181164462014608,0.08917121832348285,7,3131.1428571428573
"STEM births per 1,000 est. births",0,0.15106268596402134,0.03630903847992421,0.11475364748409712,7,3129.8571428571427
"STEM births per 1,000 est. births",10,0.26303678882351184,0.033040173461757534,0.2299966153617543,7,3129
"STEM births per 1,000 est. births",20,0.22176794783971596,0.032440832124155404,0.18932711571556055,7,3128.4285714285716
"STEM births per 1,000 est. births",30,0.28224585112824163,0.031968946863466075,0.25027690426477556,7,3127.8571428571427
"STEM births per 1,000 est. births",40,0.17100717431429133,0.03144929503707522,0.1395578792772161,7,3127.4285714285716
"STEM births per 1,000 est. births",50,0.12325823131720806,0.026386987378908225,0.09687124393829984,7,3127.1428571428573
County population,-50,48395.58664376395,6958.817040593557,41436.76960317039,7,3134.5714285714284
County population,-40,79162.80058942523,9028.315556582465,70134.48503284276,7,3134.1428571428573
County population,-30,116757.18865094866,11426.904346290548,105330.28430465811,7,3133.5714285714284
County population,-20,153388.73849051338,14319.868020473838,139068.87047003955,7,3133
County population,-10,205383.7377232143,17756.277316387957,187627.46040682634,7,3132.1428571428573
County population,0,273386.05691964284,21326.454944023713,252059.60197561912,7,3130.8571428571427
County population,10,340545.7237723214,25341.701537499877,315204.0222348215,7,3130
County population,20,428024.5390625,29395.78037628491,398628.7586862151,7,3129.4285714285716
County population,30,518054.46930803574,34029.88101929611,484024.5882887396,7,3128.8571428571427
County population,40,597635.8895089285,38714.423788584856,558921.4657203436,7,3128.4285714285716
County population,50,714244.2979910715,44457.87756102027,669786.4204300512,7,3128.1428571428573
