spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.03606459271982369,0.09374319874670907,-30,0.028839303013442688,0.033114232516972646
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,0.006358484939454949,0.05048151563156074,-20,0.028420000285507844,0.0112558751765576
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,0,0,-10,0,0
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.04805936670455816,0.0533939405345575,0,0.00266728691499967,0.0258809457242642
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.08275938791991319,-0.003580312091039005,10,-0.0431698500054761,0.020198743833896478
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.03719622662911517,0.071302195057943,20,0.01705298421441391,0.027678168797718918
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,0.08493992151520302,0.15214043913640563,30,0.11854018032580432,0.0171429891890823
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,0.012750444111896284,0.07697762865402251,40,0.044864036382959396,0.01638448585258322
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,0.041365115467882956,0.11850423362128998,50,0.07993467454458647,0.019678346467705877
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.062075817314781484,0.20976920567574683,-50,0.13592251149526416,0.03767688478596055
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.20627136644261,-0.0577524732758036,-40,-0.1320119198592068,0.03788747274663428
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.06453834747311538,0.24072252907369696,-30,0.15263043827340617,0.04494494428586265
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.07751829077061435,0.22543411630345522,-20,0.15147620353703478,0.0377336289624594
