design,outcome,estimator,event_time,att,se,conf_low,conf_high
25 km radius,STEM births (count),Callaway-Sant'Anna DR,20,0.7154409811179165,0.27330953387551365,0.17975429472190974,1.2511276675139233
25 km radius,STEM births (count),Callaway-Sant'Anna DR,30,1.0732061818480643,0.36565851571261837,0.3565154910513323,1.7898968726447961
25 km radius,STEM births (count),Callaway-Sant'Anna DR,40,1.5788694494702915,0.5932213822747197,0.4161555402118411,2.741583358728742
25 km radius,STEM births (count),Callaway-Sant'Anna DR,50,2.4052603745030345,1.36265312709151,-0.2655397545963254,5.0760605036023945
25 km radius,STEM births (count),Callaway-Sant'Anna DR,60,1.829785259452817,1.1094252118405283,-0.3446881557546184,4.004258674660252
25 km radius,STEM births (count),Wooldridge ETWFE,-60,0.2723158438324065,0.18704632055328377,-0.09429494445202968,0.6389266321168426
25 km radius,STEM births (count),Wooldridge ETWFE,-50,0.3014593909563723,0.17091771345577544,-0.03353932741694754,0.6364581093296922
25 km radius,STEM births (count),Wooldridge ETWFE,-40,0.34360647029232044,0.16697586752264557,0.016333769947935117,0.6708791706367058
25 km radius,STEM births (count),Wooldridge ETWFE,-30,0.3486638981126818,0.15773476265923778,0.039503763300575756,0.6578240329247877
25 km radius,STEM births (count),Wooldridge ETWFE,-20,0.6553909748274089,0.1546535739285043,0.3522699699275405,0.9585119797272774
25 km radius,STEM births (count),Wooldridge ETWFE,-10,0.719263597018938,0.15465357098982377,0.41614259787888347,1.0223845961589926
25 km radius,STEM births (count),Wooldridge ETWFE,0,0.8908271136875521,0.1546536135808534,0.5877060310690794,1.1939481963060248
25 km radius,STEM births (count),Wooldridge ETWFE,10,1.088849083297349,0.15465358362718504,0.7857280593880662,1.3919701072066317
25 km radius,STEM births (count),Wooldridge ETWFE,20,1.4398224059137155,0.15465358993136458,1.1367013696482409,1.74294344217919
25 km radius,STEM births (count),Wooldridge ETWFE,30,1.797101848635443,0.15465357341531952,1.493980844741417,2.1002228525294693
25 km radius,STEM births (count),Wooldridge ETWFE,40,2.301103073421583,0.15465358694158557,1.9979820430160753,2.604224103827091
25 km radius,STEM births (count),Wooldridge ETWFE,50,3.1264530944722613,0.15465362988635767,2.8233319798950003,3.4295742090495223
25 km radius,STEM births (count),Wooldridge ETWFE,60,2.550359398295864,0.15465363455073355,2.2472382745764263,2.853480522015302
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,-60,7.033869088801037,2.3330374767293542,2.4611156344115024,11.606622543190571
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,-50,6.128529960316955,2.079208381036793,2.0532815334848404,10.20377838714907
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,-40,6.73487676920113,1.9952755460764846,2.8241366988912207,10.645616839511039
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,-30,4.859461198932618,1.7399281869505625,1.4492019525095161,8.26972044535572
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,-20,11.509971794908905,2.192346294408799,7.21297305786766,15.80697053195015
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,-10,10.11170089356255,1.936699761400181,6.315769361218194,13.907632425906904
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,0,14.458384832505821,2.2168381718686576,10.113382015643253,18.80338764936839
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,10,16.398688918681515,2.317388691391145,11.85660708355487,20.94077075380816
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,20,18.33675682700794,2.3096766024142967,13.809790686275917,22.86372296773996
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,30,19.6989399768341,2.2819471272973786,15.226323607331238,24.171556346336963
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,40,19.42561554169582,2.2256663740503706,15.063309448557092,23.787921634834547
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,50,22.076978654707418,2.257626219096194,17.65203126527888,26.501926044135956
25 km radius,STEM share zero-filled (pp),BJS + cohort linear trends,60,15.736523764795482,2.07397723106178,11.671528391914393,19.80151913767657
25 km radius,STEM share zero-filled (pp),BJS imputation,-60,4.1929740151422346,2.242564985806874,-0.2024533570392384,8.588401387323707
25 km radius,STEM share zero-filled (pp),BJS imputation,-50,4.177458865195315,2.3354898609725208,-0.40010126231082577,8.755018992701455
25 km radius,STEM share zero-filled (pp),BJS imputation,-40,3.982220556460159,2.3545411629382405,-0.6326801228987917,8.59712123581911
25 km radius,STEM share zero-filled (pp),BJS imputation,-30,0.7334165288423375,2.042337062939281,-3.2695641145186536,4.736397172203329
25 km radius,STEM share zero-filled (pp),BJS imputation,-20,5.8230060910759764,2.5092671738695342,0.9048424302916898,10.741169751860262
25 km radius,STEM share zero-filled (pp),BJS imputation,-10,3.706720013390632,2.4858276586340486,-1.1655021975321032,8.578942224313368
25 km radius,STEM share zero-filled (pp),BJS imputation,0,4.093713441512438,2.0513039814012566,0.0731576379659753,8.114269245058901
25 km radius,STEM share zero-filled (pp),BJS imputation,10,5.1822631301830455,2.3153376511787727,0.6442013338726511,9.72032492649344
25 km radius,STEM share zero-filled (pp),BJS imputation,20,6.319074556090833,2.379953718987542,1.6543652668752502,10.983783845306416
25 km radius,STEM share zero-filled (pp),BJS imputation,30,7.196944590667214,2.3368487902285144,2.6167209618193255,11.777168219515103
25 km radius,STEM share zero-filled (pp),BJS imputation,40,6.67993992606244,2.240224158884944,2.28910057464795,11.07077927747693
25 km radius,STEM share zero-filled (pp),BJS imputation,50,9.437366340874693,2.269998634455424,4.988169017342062,13.886563664407323
25 km radius,STEM share zero-filled (pp),BJS imputation,60,3.6108110115365792,2.220536703735875,-0.7414409277857357,7.963062950858895
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,-60,-0.3866411844178288,3.047029605479313,-6.358819211157282,5.585536842321625
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,-50,-1.0608385912310765,2.815437938838848,-6.579096951355218,4.457419768893066
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,-40,-0.7887274379141385,2.740459992332726,-6.160029022886282,4.582574147058005
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,-30,-3.2826988205841494,2.2078416323737247,-7.610068420036649,1.0446707788683507
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,-20,2.133378256756596,2.278642636805142,-2.332761311381482,6.599517824894674
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,-10,0,0,0,0
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,0,3.518922554424699,2.192086199262949,-0.7775663961306813,7.815411504980079
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,10,4.591585731114889,2.9808543562211804,-1.250888807078625,10.434060269308404
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,20,5.755040183312008,2.998624825827007,-0.12226447530892592,11.632344841932943
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,30,6.628783504634136,2.649334115456219,1.436088638339947,11.821478370928325
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,40,6.105483646042035,2.476142587739789,1.2522441740720485,10.958723118012022
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,50,8.856719068266614,2.610265787774194,3.7405981242291935,13.972840012304033
25 km radius,STEM share zero-filled (pp),Callaway-Sant'Anna DR,60,3.0350056340572324,2.6111460083810387,-2.0828405423696035,8.15285181048407
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,-60,9.885485153566105,2.2813903814573884,5.413960005909623,14.357010301222587
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,-50,8.562755513959972,2.0846710259827503,4.476800303033782,12.648710724886163
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,-40,8.49208004046152,2.0365928214255726,4.500358110467397,12.483801970455643
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,-30,6.199874357598008,1.9238792563228915,2.429071015205141,9.970677699990876
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,-20,12.078463384217525,1.8862962492488307,8.381322735689817,15.775604032745232
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,-10,9.938140958572632,1.8862987501864856,6.2409954082071195,13.635286508938144
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,0,13.486790776953717,1.8862987073119015,9.78964531062239,17.183936243285043
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,10,14.578741815754375,1.886298796347839,10.88159617491261,18.275887456596138
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,20,15.717244889253026,1.8862987438257242,12.020099351354606,19.414390427151446
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,30,16.5988233617331,1.8862989589514187,12.90167740218832,20.29596932127788
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,40,16.061560833301566,1.8862988532442213,12.364415080942893,19.75870658566024
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,50,18.828094458508826,1.886298792242511,15.130948825713505,22.52524009130415
25 km radius,STEM share zero-filled (pp),Wooldridge ETWFE,60,12.999875763518581,1.8862989780297732,9.302729766580226,16.697021760456938
County of school,Any STEM birth (pp),BJS + cohort linear trends,-60,18.118539944971,5.699904365990686,6.946727387629258,29.290352502312743
County of school,Any STEM birth (pp),BJS + cohort linear trends,-50,18.172521051583683,5.341811516488047,7.702570479267111,28.642471623900256
County of school,Any STEM birth (pp),BJS + cohort linear trends,-40,24.439489377375544,5.603625816185791,13.456382777651394,35.4225959770997
County of school,Any STEM birth (pp),BJS + cohort linear trends,-30,25.063985751267563,5.4379969509920105,14.405511727323223,35.7224597752119
County of school,Any STEM birth (pp),BJS + cohort linear trends,-20,33.55713643619907,5.658097579514152,22.467265180351333,44.64700769204681
County of school,Any STEM birth (pp),BJS + cohort linear trends,-10,34.89046976953241,5.689415392857983,23.739215599530763,46.04172393953405
County of school,Any STEM birth (pp),BJS + cohort linear trends,0,49.390211599470234,4.776665672541048,40.02794688128978,58.75247631765069
County of school,Any STEM birth (pp),BJS + cohort linear trends,10,44.0568782661369,5.388992596419714,33.49445277715426,54.61930375511954
County of school,Any STEM birth (pp),BJS + cohort linear trends,20,54.72354493280357,5.42764082665266,44.085368912564356,65.36172095304278
County of school,Any STEM birth (pp),BJS + cohort linear trends,30,61.390211599470234,4.8635791150395145,51.85759653399279,70.92282666494768
County of school,Any STEM birth (pp),BJS + cohort linear trends,40,60.0568782661369,5.036960491905836,50.18443570200146,69.92932083027233
County of school,Any STEM birth (pp),BJS + cohort linear trends,50,70.72354493280356,4.059499325959579,62.76692625392279,78.68016361168434
