sample,design,spec,outcome,event_time,att,se,conf_low,conf_high
All controls,25 km radius,High-access first exposure,STEM births (count),-40,-0.22114719408486788,0.2595445227978884,-0.7298544587687292,0.2875600705989934
All controls,25 km radius,High-access first exposure,STEM births (count),-30,-0.14654689771777377,0.1817436867289258,-0.5027645237064683,0.2096707282709208
All controls,25 km radius,High-access first exposure,STEM births (count),-20,-0.12394579607615311,0.14274757002280997,-0.4037310333208607,0.15583944116855444
All controls,25 km radius,High-access first exposure,STEM births (count),0,0.005734317200841514,0.16027921316224966,-0.30841294059716784,0.31988157499885084
All controls,25 km radius,High-access first exposure,STEM births (count),10,0.16016082423504602,0.21449931658803975,-0.26025783627751187,0.5805794847476039
All controls,25 km radius,High-access first exposure,STEM births (count),20,0.18896745428552,0.2739189188792396,-0.3479136267177896,0.7258485352888295
All controls,25 km radius,High-access first exposure,STEM births (count),30,0.49067426848071605,0.32662319257137834,-0.14950718895918547,1.1308557259206176
All controls,25 km radius,High-access first exposure,STEM births (count),40,0.15736577707823785,0.2115389336163949,-0.2572505328098961,0.5719820869663719
All controls,25 km radius,High-access first exposure,STEM births (count),50,0.6391288382609641,0.3518144746538737,-0.05042753206062833,1.3286852085825567
All controls,25 km radius,High-access first exposure,STEM births (count),60,0.5186769992507475,0.4204046878736186,-0.305316188981545,1.34267018748304
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),-60,-14.835216506021371,23.69153322091736,-61.270621619019394,31.600188606976655
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),-50,-4.543144444007909,9.029280917438031,-22.24053504218645,13.15424615417063
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),-40,-8.670930597713344,5.953468528451527,-20.33972891347834,2.9978677180516495
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),-30,-8.021467235840936,5.690457270876445,-19.174763486758767,3.131829015076896
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),-20,7.033342854310126,6.494230004482552,-5.695347954475675,19.762033663095927
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),0,-5.407244198390281,5.41482328092358,-16.020297829000498,5.205809432219935
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),10,15.016752274688372,7.384331709268053,0.5434621245229891,29.490042424853755
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),20,-1.3259747069921843,8.988029452542657,-18.942512433975793,16.290563019991424
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),30,13.431921121257785,7.81843014983797,-1.892201972424635,28.756044214940204
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),40,8.535238345302783,7.480379878189921,-6.126306215949461,23.19678290655503
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),50,11.313864474650044,7.366004810621451,-3.1235049541680002,25.75123390346809
All controls,25 km radius,High-access first exposure,Any STEM birth (pp),60,0.02287988282102789,7.5267737884185655,-14.72959674247936,14.775356508121417
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-60,-0.05745300307630344,2.9921561003716746,-5.922078959804786,5.807172953652179
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-50,-1.0076429263036566,3.243621051788972,-7.3651401878100415,5.349854335202728
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-40,0.011563281947556403,3.1295587087191725,-6.122371787142021,6.145498351037134
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-30,-3.5993677751904674,2.4871511919911984,-8.474184111493216,1.275448561112281
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-20,0.22377980813273426,2.5366931398148553,-4.748138745904382,5.195698362169851
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),0,5.131539248801238,2.7444975830368055,-0.24767601395090022,10.510754511553376
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),10,3.044570262307027,3.0274827680052336,-2.8892959629832307,8.978436487597286
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),20,7.45499998859382,3.2941071783843,0.9985499189605918,13.911450058227048
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),30,6.374599202015656,2.994246866492942,0.5058753436894898,12.243323060341822
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),40,5.418550173145416,2.9838013451894665,-0.42970046342593804,11.26680080971677
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),50,8.075329933051776,2.825578185440558,2.5371966895882823,13.613463176515271
All controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),60,3.954130784880231,2.7611258835375936,-1.4576759468534526,9.365937516613915
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-60,-1.5529958639266495,2.3244478080475948,-6.108913567699935,3.0029218398466364
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-50,-2.1939088790964556,2.355937851262608,-6.811547067571167,2.423729309378256
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-40,-0.7696741452539771,2.4337044553340927,-5.539734877708799,4.000386587200845
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-30,-3.3277811137975735,2.00681119015875,-7.261131046508723,0.6055688189135764
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-20,0.8753403072938627,1.9155289821691701,-2.8790964977577107,4.629777112345436
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),0,3.9142653614139076,1.9275186277760774,0.136328850972796,7.692201871855019
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),10,2.9502898455762545,2.1992520979484564,-1.3602442664027197,7.260823957555228
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),20,5.93043936095169,2.336216927713157,1.3514541826339022,10.509424539269478
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),30,5.201264153678214,2.350748902075848,0.5937963056095521,9.808732001746876
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),40,3.535804046489652,2.28356521612407,-0.9399837771135253,8.011591870092829
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),50,6.390769585139963,2.248261118378922,1.9841777931172757,10.79736137716265
All controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),60,2.992193013417825,2.2344687909794345,-1.3873658169018666,7.371751843737517
All controls,25 km radius,Low-access first exposure,STEM births (count),-60,-0.6136305868847075,0.2906823697136853,-1.1833680315235307,-0.043893142245884365
All controls,25 km radius,Low-access first exposure,STEM births (count),-50,-0.5084770090377121,0.2855091079424106,-1.068074860604837,0.051120842529412625
All controls,25 km radius,Low-access first exposure,STEM births (count),-40,-0.41840218681723773,0.19121834756586653,-0.7931901480463361,-0.04361422558813932
All controls,25 km radius,Low-access first exposure,STEM births (count),-30,-0.4259265901417306,0.19097300097584455,-0.8002336720543859,-0.051619508229075295
All controls,25 km radius,Low-access first exposure,STEM births (count),-20,-0.04621912643915804,0.11660589366658662,-0.2747666780256678,0.18232842514735173
All controls,25 km radius,Low-access first exposure,STEM births (count),0,0.21130245824268573,0.15780995015558627,-0.09800504406226335,0.5206099605476349
All controls,25 km radius,Low-access first exposure,STEM births (count),10,0.4192311020800558,0.38175052565872686,-0.3289999282110488,1.1674621323711605
All controls,25 km radius,Low-access first exposure,STEM births (count),20,0.853278191013813,0.33683229559195876,0.19308689165357384,1.5134694903740522
All controls,25 km radius,Low-access first exposure,STEM births (count),30,1.2255273421320263,0.44740165301257173,0.3486201022273857,2.102434582036667
All controls,25 km radius,Low-access first exposure,STEM births (count),40,1.9459813324984099,0.7539341565116984,0.4682703857354811,3.4236922792613385
All controls,25 km radius,Low-access first exposure,STEM births (count),50,2.860508781400806,1.648946915495852,-0.37142717297106387,6.092444735772676
All controls,25 km radius,Low-access first exposure,STEM births (count),60,2.1674390959060648,1.3653967806269884,-0.5087385941228324,4.843616785934962
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-60,-3.542897215447727,3.748827104543135,-10.890598340352271,3.804803909456817
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-50,-6.093785204282921,3.8758138635505355,-13.69038037684197,1.5028099682761287
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-40,-2.898031703023619,3.6479698275199035,-10.04805256496263,4.251989158915391
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-30,-6.051274656529611,2.7935899149625656,-11.52671088985624,-0.575838423202983
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-20,-2.9270677082603083,3.0372186117600304,-8.880016187309968,3.0258807707893514
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),0,4.955473032841711,3.047134940419258,-1.016911450380034,10.927857516063456
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),10,2.3625270770245006,3.4286222002548414,-4.357572435474989,9.08262658952399
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),20,7.9948950148419655,3.4932262963468683,1.1481714740021038,14.841618555681826
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),30,9.584597160374315,3.652453983186084,2.42578735332959,16.74340696741904
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),40,10.256277776122674,3.36629209707876,3.658345265848305,16.854210286397045
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),50,15.274421985318146,3.714820416663581,7.993373968657527,22.555470001978765
All controls,25 km radius,Low-access first exposure,Any STEM birth (pp),60,9.367449057192875,3.714518218442162,2.086993349046238,16.64790476533951
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),-60,8.158564890484328,6.484219870330481,-4.550506055363414,20.86763583633207
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),-50,8.308107656050074,6.114269555880879,-3.675860673476448,20.292075985576595
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),-40,4.457169890620989,7.014323110820283,-9.290903406586764,18.205243187828742
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),-30,6.741183218407987,6.766472625063432,-6.52110312671634,20.003469563532313
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),-20,5.152519000956877,6.70995973316674,-7.999002076049933,18.304040077963688
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),0,8.455034654924457,6.335683288399995,-3.962904590339532,20.872973900188448
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),10,-9.56793349350437,7.6707230822788866,-24.602550734770986,5.466683747762248
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),20,1.423472817200699,8.035818257705095,-14.326730967901288,17.173676602302685
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),30,-8.317676010118042,10.605489868788654,-29.104436152943805,12.46908413270772
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),40,-3.4282612828760493,10.426097802531611,-23.86341297583801,17.00689041008591
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),50,-7.507092347722196,13.663414480951186,-34.28738473038652,19.27320003494213
Not-yet-only controls,County of school,Any exposure,STEM share zero-filled (pp),60,-15.222372249283389,15.829126598726715,-46.24746038278775,15.802715884220973
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),-60,3.03247446084169,5.258534495383711,-7.2742531501103835,13.339202071793764
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),-50,4.720026090257693,4.403162397890007,-3.9101722096067215,13.350224390122108
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),-40,2.734611949428585,4.972711146713509,-7.011901898129894,12.481125796987063
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),-30,3.791114377989232,4.857877022870933,-5.730324586837797,13.31255334281626
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),-20,5.0655731493550356,4.740174610130558,-4.225169086500859,14.35631538521093
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),0,4.0871400919780765,5.240190677184827,-6.183633635304183,14.357913819260336
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),10,-8.54002471070057,5.964980189216518,-20.231385881564943,3.1513364601638045
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),20,-1.491668549741993,6.411646847730567,-14.058496371293904,11.075159271809918
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),30,-9.195378020093294,8.150474032006333,-25.170307122825704,6.779551082639118
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),40,-5.733562131910951,8.515066771958587,-22.42309300494978,10.95596874112788
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),50,-6.910233307494102,10.845570377187915,-28.167551246782416,14.34708463179421
Not-yet-only controls,County of school,Any exposure,STEM share smoothed (pp),60,-14.287568620925308,12.386721729775834,-38.56554321128594,9.990405969435328
Not-yet-only controls,County of school,Any exposure,STEM births (count),-60,-0.0993826844989638,0.39892417481925596,-0.8812740671447055,0.6825086981467778
Not-yet-only controls,County of school,Any exposure,STEM births (count),-50,-0.003834502276362796,0.2960320581518717,-0.5840573362540314,0.5763883317013058
Not-yet-only controls,County of school,Any exposure,STEM births (count),-40,-0.452305395532067,0.5258773617711172,-1.4830250246034569,0.5784142335393228
Not-yet-only controls,County of school,Any exposure,STEM births (count),-30,-0.3433328320660657,0.6232648959773154,-1.564932028181604,0.8782663640494724
Not-yet-only controls,County of school,Any exposure,STEM births (count),-20,-0.06144149184522563,0.4071358419641571,-0.8594277420949735,0.7365447584045223
Not-yet-only controls,County of school,Any exposure,STEM births (count),0,0.7529372242097967,0.6119668127120422,-0.44651772870580597,1.9523921771253994
Not-yet-only controls,County of school,Any exposure,STEM births (count),10,-0.42588343828160624,0.7032233730359694,-1.804201249432106,0.9524343728688937
Not-yet-only controls,County of school,Any exposure,STEM births (count),20,-0.8951577722990749,1.583514541743208,-3.9988462741157624,2.208530729517612
Not-yet-only controls,County of school,Any exposure,STEM births (count),30,0.8498108292911436,1.1873838412942495,-1.4774614996455853,3.1770831582278722
Not-yet-only controls,County of school,Any exposure,STEM births (count),40,-0.526042820228867,1.6549456105566234,-3.7697362169198487,2.717650576462115
Not-yet-only controls,County of school,Any exposure,STEM births (count),50,-1.360931216931217,2.522774472993999,-6.305569183999455,3.5837067501370212
Not-yet-only controls,County of school,Any exposure,STEM births (count),60,-0.7540858318636098,1.731535912836676,-4.147896221023495,2.639724557296275
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),-60,6.733334279845907,8.976193142979833,-10.860004280394566,24.326672840086378
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),-50,4.319729772320552,8.192466430182373,-11.737504430836896,20.376963975478002
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),-40,7.072901782272108,7.865607600297172,-8.343689114310347,22.489492678854564
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),-30,2.5811491530045787,7.085952595532091,-11.30731793423832,16.469616240247476
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),-20,4.571195750220669,8.121881835520897,-11.347692647400288,20.49008414784163
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),0,5.164446064969534,7.961374060326656,-10.439847093270712,20.768739223209778
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),10,-11.328422576338745,9.74747368460429,-30.433470998163155,7.776625845485665
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),20,-0.6459940571187686,10.040752361880866,-20.32586868640527,19.033880572167728
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),30,-9.032499962222527,12.050940195450154,-32.65234274530483,14.587342820859774
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),40,-3.2767395717977106,11.95950424638793,-26.717367894718052,20.163888751122634
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),50,-5.509732988802755,14.92690198395695,-34.76646087735838,23.74699489975287
Not-yet-only controls,County of school,Any exposure,Any STEM birth (pp),60,-8.230452674897117,19.275733461621265,-46.010890259674795,29.549984909880564
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),-60,37.11225950377349,34.83625950859336,-31.166809133069492,105.39132814061647
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),-50,1.9768561060405665,23.830110498294825,-44.73016047061729,48.68387268269842
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),-40,1.2688308825001182,3.079926782359465,-4.767825610924433,7.30548737592467
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),-30,0.32507390107744666,15.891752134157121,-30.82276028187051,31.472908084025402
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),-20,5.971143539198625,14.140465242327094,-21.744168335762478,33.686455414159724
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),0,3.8694992098619143,13.933055618192993,-23.439289801796352,31.17828822152018
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),10,-8.039415806966874,19.191054239210846,-45.65388211582013,29.575050501886388
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),20,10.862247030413894,18.005118597669146,-24.427785421017628,46.15227948184541
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),30,6.86491186134718,12.144013986879738,-16.937355552937106,30.66717927563147
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),40,11.135742635784563,15.123544559566666,-18.5064047009661,40.77788997253523
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),50,-10.781923005939056,26.236442979763545,-62.205351246275605,40.64150523439749
Not-yet-only controls,County of school,High-access first exposure,STEM share zero-filled (pp),60,-32.85591963432926,19.835300561341665,-71.73310873455893,6.021269465900403
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),-60,14.590252191058639,26.024314440717898,-36.41740411274844,65.59790849486572
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),-50,0.6398108331804497,17.94135080894234,-34.52523675234654,35.80485841870743
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),-40,-7.21285083324254,22.740973229634545,-51.785158363326246,37.359456696841164
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),-30,-0.6109243694755364,12.814528238598545,-25.727399717128684,24.50555097817761
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),-20,2.1820497253772535,10.509090053939287,-18.41576678034375,22.779866231098257
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),0,-0.6813970340734011,13.336589490097138,-26.821112434663792,25.458318366516988
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),10,-3.1896191189850813,12.969132765144852,-28.609119338668993,22.22988110069883
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),20,10.56126635461313,12.42783108695247,-13.797282575813709,34.91981528503997
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),30,9.090056672717964,11.355706580813916,-13.16712822567731,31.347241571113237
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),40,12.095949276728849,12.260839226010097,-11.93529560625094,36.12719415970864
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),50,-5.364081358705015,19.985668062129324,-44.53599076047849,33.80782804306846
Not-yet-only controls,County of school,High-access first exposure,STEM share smoothed (pp),60,-28.699110589231555,15.812516459360358,-59.69164284957786,2.2934216711147464
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),-60,-7.166666666666665,11.078333243833523,-28.88019982458037,14.546866491247041
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),-50,-1.1904761904761907,3.1484285207040736,-7.361396091056175,4.980443710103794
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),-40,-2.3571428571428577,3.993948833525295,-10.185282570852436,5.47099685656672
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),-30,-2.666666666666667,4.250126359716059,-10.99691433171014,5.6635809983768075
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),-20,-2.7916666666666665,3.665109427158002,-9.97528114389635,4.391947810563018
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),0,4.557506887052341,5.391363950368945,-6.0095664556707895,15.124580229775471
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),10,-3.054166666666667,3.841226727021963,-10.582971051629714,4.47463771829638
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),20,-3.483333333333334,4.8133092857733955,-12.91741953344919,5.950752866782521
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),30,-4.250000000000001,4.670196988292647,-13.403586097053587,4.903586097053586
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),40,-9.333333333333334,10.54294910937317,-29.997513587704745,11.330846921038079
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),50,-13.814814814814815,8.575298016912027,-30.622398927962386,2.9927692983327585
Not-yet-only controls,County of school,High-access first exposure,STEM births (count),60,-6.5625,5.918826044190333,-18.16339904661305,5.038399046613053
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),-60,33.33333333333333,32.946715966791146,-31.242229961577323,97.90889662824398
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),-30,-10.000000000000002,16.30862440356162,-41.964903830980774,21.964903830980774
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),-20,9.917355371900829,15.03766337327245,-19.556464839713172,39.39117558351483
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),0,0,26.95640397282913,-52.834551786745095,52.834551786745095
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),10,6.250000000000001,19.690810714527526,-32.34398900047395,44.84398900047395
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),20,23.750000000000004,17.698563983410622,-10.939185407484818,58.43918540748483
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),30,30,22.23903327758403,-13.588505224064704,73.5885052240647
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),40,27.77777777777778,19.676510924611378,-10.788183634460523,66.34373919001608
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),50,0,32.94671596679114,-64.57556329491064,64.57556329491064
Not-yet-only controls,County of school,High-access first exposure,Any STEM birth (pp),60,-25,18.532527731320023,-61.323754353387244,11.323754353387244
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),-60,7.92244207672445,6.658235718668758,-5.127699931866315,20.972584085315216
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),-50,10.23374440689411,6.509437971561897,-2.524754017367208,22.992242831155426
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),-40,6.131732399810118,7.2383305732678584,-8.055395523794886,20.31886032341512
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),-30,8.383588189161117,7.413802678128272,-6.147465059970296,22.914641438292527
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),-20,4.344878870543288,7.4925040401742775,-10.340429048198295,19.030186789284873
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),0,11.171379669162311,7.1609919234047865,-2.8641645007110696,25.206923839035692
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),10,-7.858543290979936,9.099123593822409,-25.692825534871858,9.975738952911984
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),20,2.9322119654137166,8.401611200042089,-13.534945986668777,19.399369917496212
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),30,-7.666660711903554,12.297558880942097,-31.769876118550062,16.436554694742956
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),40,-3.6082259161090904,12.236378897440046,-27.591528555091582,20.3750767228734
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),50,-3.869901970744899,16.555624904899222,-36.318926784347376,28.57912284285758
Not-yet-only controls,County of school,Low-access first exposure,STEM share zero-filled (pp),60,-0.5884564777327936,20.35606682649432,-40.48634745766166,39.309434502196076
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),-60,4.002052992733097,6.0045482620136275,-7.766861600813613,15.770967586279806
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),-50,6.781327438870525,5.258659519917663,-3.5256452201680943,17.088300097909144
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),-40,5.054673843552307,5.685324166355421,-6.088561522504317,16.19790920960893
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),-30,5.1975540250909065,5.0705216398108135,-4.740668388938288,15.1357764391201
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),-20,5.069146397073397,5.349115679999456,-5.415120335725537,15.553413129872332
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),0,5.3430813276041755,5.740440221426146,-5.908181506391071,16.594344161599423
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),10,-7.557037199515803,7.049242428282049,-21.37355235894862,6.259477959917013
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),20,-1.9436981511294946,6.370872559991146,-14.430608368712141,10.543212066453153
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),30,-9.661268725942396,10.250079221812461,-29.75142400069482,10.428886548810027
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),40,-7.1764952959988655,10.579749482734158,-27.912804282157815,13.559813690160084
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),50,-4.1390651874785,13.82764034027042,-31.241240254408524,22.963109879451522
Not-yet-only controls,County of school,Low-access first exposure,STEM share smoothed (pp),60,-4.7606860902255645,17.078024134846206,-38.23361339452413,28.712241214073
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),-60,-0.21477877825262243,0.29678251644944736,-0.7964725104935393,0.3669149539882944
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),-50,0.008879214427151238,0.30290754781409346,-0.584819579288472,0.6025780081427744
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),-40,-0.0855921165821016,0.25278604894844553,-0.5810527725210548,0.40986853935685164
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),-30,0.06385501113142213,0.23052962748283765,-0.38798305873493966,0.5156930809977839
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),-20,0.22990808569122462,0.18274066493034744,-0.12826361757225635,0.5880797889547056
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),0,0.37211017666727225,0.335454794192666,-0.2853812199503531,1.0296015732848975
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),10,0.1694979591601536,0.37527759462755417,-0.5660461263098526,0.9050420446301597
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),20,0.13377381139886682,0.6064539936102281,-1.0548760160771802,1.322423638874914
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),30,1.7282768993306652,1.3489799195837804,-0.9157237430535443,4.372277541714874
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),40,0.9685379035006574,0.8114806129515334,-0.6219640978843481,2.5590399048856627
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),50,0.3920559210526316,0.900625879032823,-1.3731708018517015,2.1572826439569646
Not-yet-only controls,County of school,Low-access first exposure,STEM births (count),60,-0.27452631578947373,0.5805589373563379,-1.412421833007896,0.8633692014289485
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),-60,7.37424869163791,9.978858665988065,-12.184314293698698,26.932811676974517
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),-50,6.414111655983388,8.71083279051055,-10.65912061341729,23.487343925384064
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),-40,9.324727854863976,8.254658787963207,-6.85440336954391,25.503859079271862
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),-30,5.505572328986893,8.388443855860249,-10.935777628499196,21.946922286472983
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),-20,3.701106329577459,9.599413257358878,-15.11374365484594,22.51595631400086
