spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs low-access counties only,County population,Wooldridge ETWFE,-275894.7386523451,6542.105087141914,-30,-134676.31678260159,72050.21523966505
High access vs low-access counties only,County population,Wooldridge ETWFE,-191864.68273792602,-2621.7792436033487,-20,-97243.23099076468,48276.25089140885
High access vs low-access counties only,County population,Wooldridge ETWFE,0,0,-10,0,0
High access vs low-access counties only,County population,Wooldridge ETWFE,-116480.31338275014,265785.93028621975,0,74652.8084517348,97516.89889514538
High access vs low-access counties only,County population,Wooldridge ETWFE,-37674.571300364856,428904.65718184836,10,195615.04294074175,119025.3133883197
High access vs low-access counties only,County population,Wooldridge ETWFE,-177111.95294435284,694447.6827535689,20,258667.86490460802,222336.64175967392
High access vs low-access counties only,County population,Wooldridge ETWFE,-260247.18121331872,1020033.4363864529,30,379893.1275865671,326602.1983672887
High access vs low-access counties only,County population,Wooldridge ETWFE,-375516.242458342,1515479.5076288548,40,569981.6325852565,482396.8750222441
High access vs low-access counties only,County population,Wooldridge ETWFE,-555562.0419525319,2239355.0651021944,50,841896.5115748312,712989.057922124
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-269931.6215897481,-123821.66551332895,-50,-196876.64355153852,37272.947978678356
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-251143.28950697387,-93025.0507286105,-40,-172084.17011779218,40336.28540264371
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-217635.43128423713,-63012.01548729207,-30,-140323.7233857646,39444.74892779211
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-162508.813955579,-37625.05462916842,-20,-100066.93429237371,31858.101868982292
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-82684.58706621922,237637.61057265082,0,77476.5117532158,81714.84633644644
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,36792.555010898446,365732.34407664434,10,201262.4495437714,83913.21149636374
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-71107.52985440497,605385.4794727694,20,267138.9748091822,172574.74727734042
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-116182.53553351684,898558.4171188958,30,391187.94079268945,258862.48792153382
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-191351.71278012323,1359552.0109659787,40,584100.1490929277,395638.7050372709
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-331654.2602465566,2049331.7230146513,50,858838.7313840474,607394.3834850021
