outcome,event_time,treated_mean,control_mean,raw_diff,treated_obs,mean_control_n
STEM births (count),-50,5.285714285714286,3.7578231292517006,1.527891156462585,7,6.571428571428571
STEM births (count),-40,4.857142857142857,5.087074829931973,-0.22993197278911648,7,6.142857142857143
STEM births (count),-30,5,6.912925170068028,-1.9129251700680276,7,5.571428571428571
STEM births (count),-20,6.714285714285714,10.712244897959184,-3.99795918367347,7,5
STEM births (count),-10,13.714285714285714,12.31904761904762,1.3952380952380938,7,4.142857142857143
STEM births (count),0,23.285714285714285,16.955555555555556,6.330158730158729,7,2.857142857142857
STEM births (count),10,43.42857142857143,11.46,31.96857142857143,7,2
STEM births (count),20,40.42857142857143,8.8,31.62857142857143,7,1.4285714285714286
STEM births (count),30,49.714285714285715,24.25,25.464285714285715,7,0.8571428571428571
STEM births (count),40,28.571428571428573,19.25,9.321428571428573,7,0.42857142857142855
STEM births (count),50,16,5,11,7,0.14285714285714285
Any STEM birth (pp),-50,28.571428571428573,40.54421768707483,-11.972789115646254,7,6.571428571428571
Any STEM birth (pp),-40,28.571428571428573,47.61904761904762,-19.047619047619047,7,6.142857142857143
Any STEM birth (pp),-30,57.142857142857146,51.7687074829932,5.374149659863946,7,5.571428571428571
Any STEM birth (pp),-20,71.42857142857143,53.6734693877551,17.755102040816332,7,5
Any STEM birth (pp),-10,57.142857142857146,64.21768707482994,-7.074829931972793,7,4.142857142857143
Any STEM birth (pp),0,71.42857142857143,79.44444444444444,-8.015873015873012,7,2.857142857142857
Any STEM birth (pp),10,85.71428571428571,80,5.714285714285708,7,2
Any STEM birth (pp),20,85.71428571428571,63.333333333333336,22.380952380952372,7,1.4285714285714286
Any STEM birth (pp),30,85.71428571428571,75,10.714285714285708,7,0.8571428571428571
Any STEM birth (pp),40,71.42857142857143,100,-28.57142857142857,7,0.42857142857142855
Any STEM birth (pp),50,71.42857142857143,100,-28.57142857142857,7,0.14285714285714285
"STEM births per 1,000 population",-50,0.04244818125907013,0.052286706645690094,-0.009838525386619966,7,6.571428571428571
"STEM births per 1,000 population",-40,0.028053894447820017,0.051082644658976106,-0.02302875021115609,7,6.142857142857143
"STEM births per 1,000 population",-30,0.059224406209527965,0.05193074791368312,0.007293658295844843,7,5.571428571428571
"STEM births per 1,000 population",-20,0.04274161029994473,0.05155860133345348,-0.008816991033508755,7,5
"STEM births per 1,000 population",-10,0.04453690736624395,0.05187305067405277,-0.0073361433078088165,7,4.142857142857143
"STEM births per 1,000 population",0,0.05055940488353139,0.06153454869822765,-0.010975143814696262,7,2.857142857142857
"STEM births per 1,000 population",10,0.07788372273684471,0.045954227420453936,0.03192949531639078,7,2
"STEM births per 1,000 population",20,0.05966295166004978,0.03391071276273337,0.025752238897316405,7,1.4285714285714286
"STEM births per 1,000 population",30,0.0813680882285147,0.06712057075563246,0.014247517472882235,7,0.8571428571428571
"STEM births per 1,000 population",40,0.04998869075077022,0.06384450704094864,-0.013855816290178423,7,0.42857142857142855
"STEM births per 1,000 population",50,0.03240074459681319,0.034565906760410846,-0.0021651621635976545,7,0.14285714285714285
"STEM births per 1,000 est. births",-50,0.08658157971461394,0.09897131615980567,-0.012389736445191729,7,6.571428571428571
"STEM births per 1,000 est. births",-40,0.058600951214856194,0.09943043019815714,-0.04082947898330095,7,6.142857142857143
"STEM births per 1,000 est. births",-30,0.11510298778117042,0.10456128092043415,0.010541706860736272,7,5.571428571428571
"STEM births per 1,000 est. births",-20,0.09684477698711139,0.1180511367241051,-0.02120635973699371,7,5
"STEM births per 1,000 est. births",-10,0.12098286294362894,0.1292482518830725,-0.008265388939443577,7,4.142857142857143
"STEM births per 1,000 est. births",0,0.15106268596402134,0.16304535047355234,-0.011982664509531005,7,2.857142857142857
"STEM births per 1,000 est. births",10,0.26303678882351184,0.1267869511743606,0.13624983764915125,7,2
"STEM births per 1,000 est. births",20,0.22176794783971596,0.09245357917151932,0.12931436866819662,7,1.4285714285714286
"STEM births per 1,000 est. births",30,0.28224585112824163,0.18919771024083237,0.09304814088740926,7,0.8571428571428571
"STEM births per 1,000 est. births",40,0.17100717431429133,0.18902120845633172,-0.01801403414204039,7,0.42857142857142855
"STEM births per 1,000 est. births",50,0.12325823131720806,0.10799384810953472,0.015264383207673343,7,0.14285714285714285
County population,-50,48395.58664376395,51092.25992122313,-2696.67327745918,7,6.571428571428571
County population,-40,79162.80058942523,79116.39502094295,46.405568482281524,7,6.142857142857143
County population,-30,116757.18865094866,123286.40576852812,-6529.21711757945,7,5.571428571428571
County population,-20,153388.73849051338,157639.37376634247,-4250.635275829089,7,5
County population,-10,205383.7377232143,180240.40365596433,25143.33406724996,7,4.142857142857143
County population,0,273386.05691964284,187934.67863633897,85451.37828330387,7,2.857142857142857
County population,10,340545.7237723214,170232.086015625,170313.6377566964,7,2
County population,20,428024.5390625,203540.1052734375,224484.4337890625,7,1.4285714285714286
County population,30,518054.46930803574,262714.48486328125,255339.9844447545,7,0.8571428571428571
County population,40,597635.8895089285,193832.142578125,403803.7469308035,7,0.42857142857142855
County population,50,714244.2979910715,144651.203125,569593.0948660715,7,0.14285714285714285
