spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE,6.039297501272082e-4,0.007568141370135577,20,0.004086035560131393,0.0017765845969409104
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE,-0.021952223196516095,0.024614819395187844,30,0.0013312980993358745,0.011879347599924475
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE,-0.03373322440157027,0.001405413700459806,40,-0.016163905350555233,0.008963938291334204
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE,-0.03288362508031048,0.010533093603226544,50,-0.011175265738541969,0.01107569354171863
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.2617198694832879,0.1318659291808032,-50,-0.06492697015124237,0.10040454047553345
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.2268621327232376,0.10192233160439682,-40,-0.062469900559420394,0.08387358783868225
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.36575634080745906,0.1703677486490734,-30,-0.09769429607919283,0.13676634935115625
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.34120039222056686,0.14691926364563646,-20,-0.0971405642874652,0.12452032037403146
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.12910232997919718,0.04576616708596731,0,-0.041668081446614935,0.04460931047580727
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.29651121855240614,0.06721125517857937,10,-0.1146499816869134,0.09278634533953713
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.25746349088135545,0.1090118761963744,20,-0.07422580734249054,0.0934886140504413
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.1689322987937275,0.059925296650492246,30,-0.054503501071617624,0.05838203965413769
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.22103898628364457,0.06385645258221087,40,-0.07859126685071685,0.07267740787394272
High access only (not-yet-treated controls),"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.19466629856470008,0.059888906063555014,50,-0.06738869625057253,0.06493755220108549
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.09470942348711046,0.3021146453164079,-50,0.10370261091464873,0.10123062979681592
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.03589628314429108,0.094400498080279,-40,0.029252107467993962,0.033238974802186246
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.05432456551591893,0.07044598578893427,-30,0.008060710136507665,0.031829222271646224
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.03623078741821778,0.03545982028468227,-20,-3.8548356676776016e-4,0.018288420332372463
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,0,0,-10,0,0
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.05392311516063554,0.05831980983429798,0,0.0021983473368312155,0.02863339923340141
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.12921914049407018,-0.02969813904314421,10,-0.07945863976860719,0.025388010574215806
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.003188054886392712,0.013672300180391943,20,0.0052421226469996154,0.004301110986424657
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.06872419357938894,0.05722007588009052,30,-0.005752058849649211,0.03212864016823455
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.10514593345288148,-0.001337494670789141,40,-0.05324171406183531,0.026481744587268454
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.10938600899256515,0.029077642202051807,50,-0.04015418339525667,0.035322359998626776
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.48365279705993075,0.25474717771788297,-50,-0.11445280967102388,0.18836734050454432
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.43737113252545107,0.1990587255951533,-40,-0.11915620346514888,0.16235455564301132
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.6948746061556322,0.3204792514376017,-30,-0.1871976773590153,0.25901884122276375
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.6475107928034465,0.27912008376901465,-20,-0.1841953545172159,0.23638542769705642
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.23940361121168288,0.07961751428079497,0,-0.07989304846544396,0.08138294017665251
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.5675988875328433,0.1097529653651807,10,-0.22892296108383126,0.1727938400250061
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.4855774333684899,0.2048235196202416,20,-0.14037695687412416,0.1761226920889621
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.30806155334887697,0.0899946946222729,30,-0.10903342936330203,0.10154496121713007
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.42567778304591647,0.08895681156224572,40,-0.16836048574183538,0.13128433535922504
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.3722140524751899,0.0845651754148262,50,-0.14382443853018187,0.11652531323724902
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-6687101.49661583,3284759.8401941964,-50,-1701170.8282108167,2543842.17775766
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-4595480.601980368,2255597.859637756,-40,-1169941.371171306,1747724.0973515622
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-6541785.063382424,3262236.949307745,-30,-1639774.05703734,2501026.0236454513
