outcome,sample,timing,control_spec,control_group,event_time,estimate,se,ci_low,ci_high
stem_per_100k_pop,europe_lau,standard_decade,population_level,notyettreated,0,-0.1567940552391806,0.5976936035789912,-1.3282735182540033,1.014685407775642
stem_per_100k_pop,europe_lau,standard_decade,population_level,notyettreated,10,0.12036582121063855,0.5552652576477947,-0.9679540837790389,1.208685726200316
stem_per_100k_pop,europe_lau,standard_decade,population_level,notyettreated,20,-0.7439039267485441,0.5498570658048204,-1.821623775725992,0.3338159222289039
stem_per_100k_pop,europe_lau,standard_decade,population_level,notyettreated,30,-1.0860718280460357,0.40621677193372,-1.8822567010361269,-0.28988695505594453
stem_per_100k_pop,europe_lau,standard_decade,population_level,notyettreated,40,-1.024725815828088,0.5362020541283101,-2.075681841919576,0.026230210263399778
stem_per_100k_pop,europe_lau,standard_decade,population_level,notyettreated,50,-1.4498959016233803,0.5072829095325745,-2.4441704043072265,-0.45562139893953435
stem_per_100k_pop,europe_lau,standard_decade,population_level,notyettreated,60,-1.3700113123437625,0.4756526357622196,-2.3022904784377127,-0.43773214624981205
stem_per_100k_pop,europe_lau,standard_decade,population_level,notyettreated,70,-1.9537089732711144,0.5328427163540053,-2.9980806973249647,-0.909337249217264
n_inventors,europe_lau,standard_decade,population_level,notyettreated,-70,-11.182353093077557,5.166641492053899,-21.308970417503197,-1.0557357686519158
n_inventors,europe_lau,standard_decade,population_level,notyettreated,-60,-10.207219550366233,5.181543461166002,-20.363044734251595,-0.051394366480868925
n_inventors,europe_lau,standard_decade,population_level,notyettreated,-50,-9.878088114609255,5.193840163084684,-20.058014834255236,0.30183860503672477
n_inventors,europe_lau,standard_decade,population_level,notyettreated,-40,-8.524986186962035,4.174979359707315,-16.707945731988374,-0.3420266419356981
n_inventors,europe_lau,standard_decade,population_level,notyettreated,-30,-6.227461044235126,4.12427157638559,-14.311033333950883,1.8561112454806317
n_inventors,europe_lau,standard_decade,population_level,notyettreated,-20,-4.796475055844771,2.9832654238344114,-10.643675286560217,1.0507251748706752
n_inventors,europe_lau,standard_decade,population_level,notyettreated,-10,0,NA,NA,NA
n_inventors,europe_lau,standard_decade,population_level,notyettreated,0,0.7942287725057247,1.2337237911366352,-1.6238698581220805,3.21232740313353
n_inventors,europe_lau,standard_decade,population_level,notyettreated,10,4.819356964037659,2.4890669425144494,-0.05921424329066216,9.69792817136598
n_inventors,europe_lau,standard_decade,population_level,notyettreated,20,7.173376137215286,3.2878869741554695,0.7291176678705664,13.617634606560006
n_inventors,europe_lau,standard_decade,population_level,notyettreated,30,8.244784942789696,3.5212620649934925,1.3431112954024513,15.146458590176941
n_inventors,europe_lau,standard_decade,population_level,notyettreated,40,17.088076609945883,6.1986291983563495,4.938763381167439,29.237389838724326
n_inventors,europe_lau,standard_decade,population_level,notyettreated,50,17.962905310169326,8.625190595114464,1.0575317437449776,34.86827887659368
n_inventors,europe_lau,standard_decade,population_level,notyettreated,60,19.206710505069978,6.571678744862272,6.326220165139926,32.08720084500003
n_inventors,europe_lau,standard_decade,population_level,notyettreated,70,11.104345605890218,6.318688216921796,-1.2802832992765012,23.488974511056938
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,-70,-0.6700457523085802,0.14643236719231803,-0.9570531920055235,-0.3830383126116369
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,-60,-0.4590008425010543,0.11623087165140983,-0.6868133509378176,-0.231188334064291
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,-50,-0.3718197613000881,0.1008071001027152,-0.5694016775014099,-0.1742378450987663
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,-40,-0.30571432849900415,0.08304594378314686,-0.468484378313972,-0.1429442786840363
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,-30,-0.17641193812417655,0.10031706509771794,-0.3730333857157037,0.020209509467350617
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,-20,-0.05947115169810776,0.08455074820141777,-0.22519061817288658,0.10624831477667104
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,-10,0,NA,NA,NA
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,0,-0.056542001258022646,0.10083901433653984,-0.2541864693576407,0.14110246684159544
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,10,0.1822406905924831,0.083838576954704,0.017917079761263277,0.3465643014237029
log1p_n_inventors,europe_lau,standard_decade,population_level,notyettreated,20,0.16951261068626775,0.11222947107976781,-0.05045715263007716,0.38948237400261265
