GEOID,decade,population,n_inventors,any_allsci,inv_per_100k,log1p_n_inventors,lon_county,lat_county
17073,2000,51020,0,0,0,0,-90.13298840265121,41.35342629338797
17075,1800,NA,0,0,NA,0,-87.82468819926297,40.74708038372739
17075,1810,NA,0,0,NA,0,-87.82468819926297,40.74708038372739
17075,1820,NA,0,0,NA,0,-87.82468819926297,40.74708038372739
17075,1830,NA,0,0,NA,0,-87.82468819926297,40.74708038372739
17075,1840,NA,0,0,NA,0,-87.82468819926297,40.74708038372739
17075,1850,4149,0,0,0,0,-87.82468819926297,40.74708038372739
17075,1860,12325,1,1,8.113590263691684,0.6931471805599453,-87.82468819926297,40.74708038372739
17075,1870,25782,2,1,7.757350089209526,1.0986122886681098,-87.82468819926297,40.74708038372739
17075,1880,35451,0,0,0,0,-87.82468819926297,40.74708038372739
17075,1890,35167,0,0,0,0,-87.82468819926297,40.74708038372739
17075,1900,38014,1,1,2.630609775345925,0.6931471805599453,-87.82468819926297,40.74708038372739
17075,1910,35543,0,0,0,0,-87.82468819926297,40.74708038372739
17075,1920,34841,1,1,2.8701816825005024,0.6931471805599453,-87.82468819926297,40.74708038372739
17075,1930,32913,0,0,0,0,-87.82468819926297,40.74708038372739
17075,1940,32496,1,1,3.0773018217626786,0.6931471805599453,-87.82468819926297,40.74708038372739
17075,1950,32348,2,1,6.182762458266353,1.0986122886681098,-87.82468819926297,40.74708038372739
17075,1960,33562,0,0,0,0,-87.82468819926297,40.74708038372739
17075,1970,33532,0,0,0,0,-87.82468819926297,40.74708038372739
17075,1980,32976,0,0,0,0,-87.82468819926297,40.74708038372739
17075,1990,30787,0,0,0,0,-87.82468819926297,40.74708038372739
17075,2000,31334,0,0,0,0,-87.82468819926297,40.74708038372739
17077,1800,NA,0,0,NA,0,-89.38225705567037,37.78591776107898
17077,1810,NA,0,0,NA,0,-89.38225705567037,37.78591776107898
17077,1820,NA,0,0,NA,0,-89.38225705567037,37.78591776107898
17077,1830,NA,0,0,NA,0,-89.38225705567037,37.78591776107898
17077,1840,NA,0,0,NA,0,-89.38225705567037,37.78591776107898
17077,1850,5862,0,0,0,0,-89.38225705567037,37.78591776107898
17077,1860,9589,0,0,0,0,-89.38225705567037,37.78591776107898
