GEOID,decade,hyde_population
31077,1800,118.7891845703125
31039,1800,251.55628967285156
18047,1800,54.560523986816406
12003,1800,158.67660522460938
20187,1800,262.5880126953125
28109,1800,180.56658935546875
32009,1800,72.6292953491211
39035,1800,1372.823486328125
06099,1800,1583.0811767578125
12083,1800,1082.4652099609375
13221,1800,992.1783447265625
18069,1800,69.3076400756836
19013,1800,940.53717041015625
20123,1800,432.2862548828125
21187,1800,1942.2667236328125
22039,1800,864.82281494140625
39057,1800,534.2537841796875
36039,1800,7113.65771484375
39101,1800,444.2551574707031
46045,1800,104.46902465820313
47101,1800,417.6202392578125
46129,1800,85.520904541015625
49035,1800,965.49017333984375
54035,1800,1541.7972412109375
48007,1800,107.12500762939453
48499,1800,735.90716552734375
19095,1800,291.5379333496094
37083,1800,5994.7998046875
28077,1800,73.700836181640625
13209,1800,464.2208251953125
13319,1800,842.68994140625
31043,1800,171.71986389160156
42047,1800,4156.283203125
08077,1800,1103.3323974609375
16055,1800,508.7645568847656
19145,1800,263.8700256347656
27167,1800,26.30129051208496
36119,1800,16274.7353515625
47011,1800,1206.59326171875
48295,1800,286.7767639160156
12079,1800,287.0846862792969
13159,1800,665.5294189453125
17029,1800,196.78292846679688
17147,1800,141.55850219726563
20105,1800,420.58111572265625
26165,1800,40.613502502441406
27057,1800,38.650665283203125
28131,1800,63.80548858642578
31115,1800,38.744056701660156
26125,1800,239.71279907226563
47175,1800,355.37384033203125
48327,1800,187.39547729492188
48361,1800,584.92333984375
54011,1800,1892.080322265625
48317,1800,197.16671752929688
48003,1800,203.21121215820313
19023,1800,371.94970703125
47121,1800,518.357177734375
19027,1800,342.68841552734375
21181,1800,851.2640380859375
21123,1800,1065.1182861328125
39173,1800,503.1873474121094
31013,1800,219.59718322753906
31127,1800,148.0581817626953
18029,1800,194.33465576171875
48111,1800,213.53253173828125
42131,1800,4663.29443359375
29221,1800,167.79119873046875
19151,1800,286.455810546875
27161,1800,29.165935516357422
47107,1800,1126.6414794921875
21055,1800,1212.8172607421875
19135,1800,172.8145294189453
47049,1800,717.2347412109375
19141,1800,308.0078430175781
38065,1800,15.96993350982666
16071,1800,129.49539184570313
16075,1800,164.935791015625
22081,1800,804.303955078125
16083,1800,426.4910888671875
37079,1800,1583.464111328125
37101,1800,8683.802734375
19003,1800,143.613037109375
24023,1800,9776.685546875
46055,1800,111.43644714355469
28093,1800,120.07920837402344
21235,1800,2833.431640625
18007,1800,41.00923538208008
40053,1800,807.59307861328125
16009,1800,178.6779327392578
47129,1800,857.94354248046875
19099,1800,489.1309814453125
40081,1800,2213.49169921875
38013,1800,9.931295394897461
55015,1800,257.58441162109375
47007,1800,605.09881591796875
35043,1800,2661.175537109375
18085,1800,92.11029815673828
21049,1800,2336.021240234375
48069,1800,341.5811767578125
46135,1800,161.671630859375
46039,1800,109.13097381591797
48017,1800,210.7893524169922
46079,1800,113.3005599975586
42023,1800,1412.341552734375
02230,1800,24.72410011291504
26093,1800,86.9349365234375
42093,1800,1791.9036865234375
22111,1800,1032.12158203125
05011,1800,100.6275634765625
31085,1800,97.37159729003906
39023,1800,459.0379943847656
31123,1800,305.20648193359375
38031,1800,18.091611862182617
31139,1800,240.92088317871094
35029,1800,883.4188232421875
35021,1800,230.1138153076172
39065,1800,396.5443420410156
42105,1800,5639.42529296875
01123,1800,104.32422637939453
35005,1800,1597.145263671875
29145,1800,300.829345703125
39079,1800,323.1455078125
27097,1800,67.52938079833984
29149,1800,110.36676025390625
51179,1800,9464.2841796875
51181,1800,2279.33544921875
38073,1800,22.039281845092773
51183,1800,3797.28125
48179,1800,331.4273376464844
48189,1800,543.052490234375
42025,1800,4434.63720703125
46033,1800,139.91567993164063
46057,1800,102.74077606201172
45031,1800,5789.72998046875
42045,1800,6584.19287109375
27069,1800,23.480789184570313
29027,1800,224.00973510742188
17063,1800,186.99505615234375
44003,1800,12498.337890625
27079,1800,43.1959342956543
56007,1800,267.601318359375
56003,1800,316.6994934082031
56005,1800,383.9371643066406
47161,1800,780.5018310546875
51029,1800,8120.794921875
48035,1800,732.12762451171875
56031,1800,247.49855041503906
45061,1800,2938.535888671875
45063,1800,16426.9921875
48047,1800,110.72607421875
55033,1800,321.5591735839844
45079,1800,19048.435546875
27099,1800,54.44319152832031
51043,1800,3151.952392578125
55133,1800,731.28564453125
49055,1800,97.65709686279297
51097,1800,2559.333740234375
27133,1800,35.236854553222656
41031,1800,147.9443359375
51109,1800,8912.103515625
29043,1800,194.4143524169922
27147,1800,28.005786895751953
29131,1800,186.0107421875
29053,1800,122.99877166748047
29055,1800,159.65087890625
20029,1800,801.330810546875
18021,1800,43.7137565612793
47001,1800,1060.55029296875
20057,1800,1017.7573852539063
13129,1800,1280.7835693359375
18095,1800,91.15380859375
41037,1800,167.0800323486328
42063,1800,7989.09326171875
47023,1800,523.56829833984375
26005,1800,91.54369354248047
21091,1800,880.19781494140625
19033,1800,433.82080078125
37147,1800,5315.7646484375
19037,1800,327.70086669921875
37159,1800,6362.99951171875
37167,1800,5227.4921875
20073,1800,749.8101806640625
48075,1800,283.0892333984375
48133,1800,548.0059814453125
48107,1800,263.4791564941406
19063,1800,276.86328125
21109,1800,1446.7923583984375
37069,1800,4941.60546875
19081,1800,306.14019775390625
21121,1800,2375.510986328125
20111,1800,1229.17919921875
48121,1800,2190.1962890625
47159,1800,944.86083984375
19195,1800,264.7719421386719
20205,1800,558.2073974609375
21141,1800,2058.327880859375
21143,1800,1036.3968505859375
48127,1800,306.7686462402344
49031,1800,65.57984924316406
27063,1800,54.7786979675293
27067,1800,64.24890899658203
49039,1800,299.9383544921875
46037,1800,139.54588317871094
27039,1800,30.37458038330078
26127,1800,38.165809631347656
21213,1800,1003.35498046875
26149,1800,52.64596939086914
37165,1800,2509.753662109375
17047,1800,40.993927001953125
17061,1800,96.7607650756836
48365,1800,697.0780029296875
21237,1800,1037.1219482421875
21011,1800,1301.6640625
21019,1800,1633.8917236328125
40073,1800,1273.0439453125
46013,1800,274.3252868652344
25019,1800,1094.85400390625
46011,1800,187.3064422607422
21035,1800,1806.3250732421875
45009,1800,2198.595703125
55053,1800,255.78184509277344
55113,1800,320.3779296875
55129,1800,318.8516845703125
56013,1800,649.81878662109375
27125,1800,15.3898344039917
38093,1800,62.53116989135742
12041,1800,205.19837951660156
28007,1800,97.49219512939453
42039,1800,9011.2177734375
46121,1800,164.66131591796875
29199,1800,86.08049774169922
49003,1800,547.124267578125
48057,1800,252.4205322265625
31069,1800,184.73764038085938
38035,1800,54.11962127685547
31023,1800,291.23614501953125
37059,1800,3110.861572265625
05063,1800,270.9502258300781
38067,1800,28.184917449951172
05067,1800,128.58737182617188
05069,1800,304.916748046875
37081,1800,15784.2236328125
51600,1800,664.56695556640625
51620,1800,179.1060791015625
51660,1800,1199.8865966796875
51690,1800,514.79010009765625
51730,1800,1003.5320434570313
20173,1800,5831.5517578125
51790,1800,721.736572265625
01051,1800,169.23516845703125
12027,1800,164.65113830566406
06069,1800,350.3671569824219
18087,1800,59.26177215576172
37089,1800,5833.6083984375
01037,1800,74.20631408691406
37161,1800,6910.5068359375
20099,1800,867.969970703125
51007,1800,4760.08349609375
37177,1800,754.9556884765625
39103,1800,601.70416259765625
18151,1800,48.58054733276367
19061,1800,468.6487121582031
01017,1800,150.74734497070313
39109,1800,462.4043884277344
08069,1800,1223.542724609375
01031,1800,105.550048828125
39113,1800,914.33319091796875
01045,1800,104.45760345458984
17121,1800,105.25070190429688
39117,1800,310.82501220703125
19089,1800,241.08755493164063
39119,1800,741.9810791015625
08095,1800,142.94989013671875
39127,1800,328.10101318359375
12097,1800,460.6180419921875
19113,1800,1057.0203857421875
17175,1800,65.58233642578125
08115,1800,77.26399993896484
19129,1800,241.3810272216797
39141,1800,694.927734375
19161,1800,310.53302001953125
48399,1800,400.6142578125
39147,1800,386.50689697265625
48421,1800,240.28033447265625
17191,1800,90.04080963134766
19121,1800,293.0009765625
39155,1800,768.15130615234375
39159,1800,418.37249755859375
13147,1800,1128.9698486328125
13171,1800,568.34320068359375
39169,1800,655.0223388671875
39033,1800,272.38812255859375
48483,1800,299.9816589355469
39073,1800,294.3331298828125
39017,1800,831.8486328125
39027,1800,323.5398254394531
13251,1800,889.716552734375
13117,1800,2120.389892578125
39041,1800,737.24615478515625
13113,1800,1241.693115234375
13177,1800,864.28094482421875
40057,1800,504.6932067871094
20077,1800,499.5760192871094
13005,1800,404.9293212890625
40097,1800,1775.072265625
18163,1800,112.4376449584961
48219,1800,435.6988525390625
40105,1800,842.35015869140625
27143,1800,50.444278717041016
05147,1800,78.06053161621094
39067,1800,249.9804229736328
36021,1800,9315.9375
31005,1800,36.751502990722656
28147,1800,76.50482940673828
29039,1800,96.12517547607422
37119,1800,15461.1884765625
37011,1800,1798.791015625
34031,1800,7361.44140625
41055,1800,58.547882080078125
13063,1800,1379.564453125
55111,1800,514.93023681640625
22105,1800,1649.0682373046875
22123,1800,466.7364196777344
19171,1800,332.6532287597656
18011,1800,59.86211013793945
18107,1800,63.917259216308594
38047,1800,16.593265533447266
20095,1800,630.95428466796875
51770,1800,4084.059814453125
17141,1800,274.17071533203125
55115,1800,376.8871765136719
20089,1800,540.6590576171875
46029,1800,177.59461975097656
27119,1800,67.04649353027344
20195,1800,290.18475341796875
22007,1800,586.37451171875
22021,1800,477.666259765625
54069,1800,743.85626220703125
01091,1800,105.1038589477539
54051,1800,1400.4761962890625
54043,1800,1305.3394775390625
24001,1800,9127.8525390625
54061,1800,3034.658935546875
28079,1800,124.84842681884766
29063,1800,100.42250061035156
30019,1800,123.10479736328125
51021,1800,3851.96484375
54033,1800,1988.256591796875
54027,1800,2484.9658203125
05049,1800,129.3303680419922
29037,1800,410.7322998046875
27169,1800,88.45299530029297
36049,1800,6006.3193359375
05129,1800,112.61424255371094
55103,1800,269.01824951171875
13261,1800,1025.438232421875
37073,1800,1697.951171875
51199,1800,2231.219482421875
29067,1800,136.24266052246094
08015,1800,290.8274230957031
48301,1800,43.85074996948242
51800,1800,5997.21630859375
29065,1800,124.11479187011719
08025,1800,149.0896453857422
48329,1800,687.0198974609375
29123,1800,87.221771240234375
48353,1800,348.586181640625
22077,1800,851.28753662109375
08047,1800,78.25611114501953
08061,1800,93.6817626953125
22083,1800,610.08551025390625
48319,1800,245.4092559814453
48227,1800,437.6579895019531
48257,1800,1200.9775390625
37113,1800,3758.233642578125
37043,1800,1296.4306640625
40027,1800,3988.66015625
40049,1800,1792.977294921875
05071,1800,195.5159912109375
48449,1800,392.860595703125
40087,1800,2319.578857421875
48343,1800,210.1912078857422
31071,1800,48.77988052368164
22097,1800,1540.799560546875
48231,1800,1242.3616943359375
47103,1800,948.4805908203125
40143,1800,6771.458984375
40019,1800,2086.668701171875
36035,1800,5287.12158203125
40091,1800,1639.5069580078125
40147,1800,1278.4158935546875
51079,1800,2664.138671875
48021,1800,1033.05615234375
48027,1800,1686.4283447265625
53031,1800,6.597952365875244
13027,1800,653.4775390625
13277,1800,604.2215576171875
13313,1800,1344.4017333984375
28067,1800,152.3701171875
54093,1800,787.6531982421875
48435,1800,236.6180877685547
31107,1800,392.2845764160156
51820,1800,538.297119140625
13173,1800,289.052490234375
12047,1800,294.7143249511719
39015,1800,459.2604064941406
15005,1800,17.91335105895996
47141,1800,1129.0594482421875
37127,1800,5512.51611328125
13155,1800,453.34661865234375
47051,1800,992.6202392578125
38027,1800,16.200727462768555
38007,1800,9.645112037658691
20145,1800,549.6043701171875
22093,1800,464.795166015625
26063,1800,39.10304260253906
37145,1800,3736.802490234375
17187,1800,127.00352478027344
51145,1800,6698.0166015625
34029,1800,12464.7265625
05113,1800,222.1158905029297
26007,1800,33.804771423339844
26011,1800,20.893104553222656
26099,1800,116.96260833740234
26147,1800,347.9735412597656
17079,1800,61.89573669433594
26047,1800,28.48545265197754
17007,1800,156.35043334960938
38019,1800,26.841938018798828
18179,1800,64.39925384521484
20085,1800,848.59014892578125
46101,1800,108.27729797363281
46031,1800,150.64492797851563
06057,1800,500.6063232421875
12127,1800,768.0562744140625
19091,1800,296.51092529296875
27085,1800,45.69448471069336
19065,1800,370.76934814453125
29089,1800,108.60372924804688
48025,1800,582.20819091796875
51720,1800,171.4324493408203
19165,1800,303.7989807128906
21001,1800,1610.27978515625
39085,1800,364.5764465332031
17127,1800,98.29036712646484
05015,1800,204.0836181640625
29049,1800,128.19549560546875
54019,1800,2766.24169921875
31065,1800,215.0288848876953
01083,1800,174.54891967773438
08003,1800,244.9431915283203
41009,1800,167.2957000732422
12095,1800,1328.96044921875
13205,1800,829.09881591796875
28005,1800,91.34334564208984
28061,1800,94.768218994140625
46049,1800,82.78252410888672
28035,1800,113.90996551513672
28039,1800,71.0445327758789
28047,1800,147.3762664794922
18135,1800,69.97394561767578
55137,1800,196.36495971679688
04023,1800,115.41663360595703
05031,1800,256.010986328125
17071,1800,91.26952362060547
31173,1800,230.69461059570313
46047,1800,147.36822509765625
54095,1800,752.7708740234375
13263,1800,584.2059326171875
39055,1800,473.6116638183594
18109,1800,69.22721099853516
22127,1800,935.5738525390625
18045,1800,53.639892578125
19147,1800,365.179931640625
26051,1800,34.52804183959961
47105,1800,1008.2119750976563
04009,1800,167.24472045898438
48425,1800,236.30274963378906
28065,1800,69.23689270019531
29081,1800,117.35259246826172
18119,1800,42.513797760009766
18161,1800,24.031545639038086
12005,1800,330.5371398925781
20011,1800,602.6732177734375
26019,1800,24.740121841430664
29005,1800,108.39788055419922
45091,1800,12414.1435546875
51073,1800,3353.360595703125
01047,1800,151.41165161132813
18125,1800,32.31708908081055
21239,1800,1840.64892578125
27141,1800,85.5212631225586
29007,1800,105.17159271240234
35028,1800,254.76646423339844
39011,1800,353.9546813964844
47179,1800,1309.2174072265625
51127,1800,2751.626708984375
05143,1800,536.3388671875
54097,1800,1111.5196533203125
48145,1800,737.18780517578125
27043,1800,45.550636291503906
13101,1800,281.7901306152344
17165,1800,76.71414947509766
18041,1800,28.729494094848633
12085,1800,271.12347412109375
18043,1800,66.56819915771484
21221,1800,1635.55029296875
27107,1800,25.647174835205078
31057,1800,133.30397033691406
56001,1800,258.3013610839844
13199,1800,1080.87841796875
37151,1800,8659.7763671875
19079,1800,371.6928405761719
20179,1800,397.60418701171875
26145,1800,75.67523956298828
29077,1800,359.872802734375
26117,1800,69.33380889892578
40055,1800,594.99810791015625
48171,1800,633.84716796875
54067,1800,1650.4468994140625
48283,1800,354.0667724609375
48217,1800,922.48809814453125
20143,1800,587.61614990234375
28111,1800,64.60417938232422
39031,1800,503.76190185546875
26123,1800,62.50409698486328
13179,1800,853.8876953125
26029,1800,26.701738357543945
36101,1800,11939.1015625
13055,1800,871.32244873046875
28087,1800,165.22357177734375
28151,1800,99.36664581298828
37157,1800,8532.3251953125
46027,1800,137.24905395507813
01055,1800,179.39938354492188
12117,1800,601.0904541015625
19103,1800,628.82373046875
21071,1800,2258.74658203125
26137,1800,32.44584655761719
29015,1800,169.7437744140625
26119,1800,23.376245498657227
48085,1800,2073.54443359375
48325,1800,819.00347900390625
47155,1800,1568.6953125
29186,1800,127.86524200439453
31011,1800,222.4501495361328
29207,1800,154.5128936767578
54001,1800,1338.9498291015625
53039,1800,27.315441131591797
53011,1800,44.164695739746094
55093,1800,317.7809143066406
45081,1800,4036.17138671875
55131,1800,402.5144958496094
48053,1800,903.03936767578125
27117,1800,37.23644256591797
17017,1800,62.9728889465332
13115,1800,2358.58544921875
48237,1800,407.3291931152344
19049,1800,593.451904296875
28073,1800,109.3611068725586
29175,1800,95.71257019042969
13137,1800,1277.0548095703125
17011,1800,263.5795593261719
26113,1800,30.633102416992188
13285,1800,1848.7760009765625
18177,1800,81.56889343261719
31147,1800,193.48114013671875
46102,1800,248.38604736328125
05111,1800,152.6420135498047
13231,1800,641.893310546875
18137,1800,39.54951477050781
37037,1800,7624.06982421875
27131,1800,40.934322357177734
28127,1800,105.76924896240234
29083,1800,117.76973724365234
40037,1800,3002.771484375
47005,1800,602.1776123046875
48019,1800,515.0145263671875
51113,1800,4267.4765625
54045,1800,1507.6707763671875
36009,1800,13159.75390625
47035,1800,1400.6563720703125
20133,1800,717.530517578125
29181,1800,106.1608657836914
24045,1800,8414.4306640625
17025,1800,66.53379821777344
29099,1800,397.83746337890625
29117,1800,95.03197479248047
29151,1800,144.38182067871094
21083,1800,2554.26171875
24015,1800,10927.220703125
47069,1800,1004.5377197265625
55087,1800,632.90704345703125
17169,1800,87.768768310546875
47037,1800,4863.9169921875
48375,1800,883.7100830078125
47015,1800,475.5464782714844
18127,1800,102.04656982421875
16047,1800,189.62083435058594
26143,1800,21.227561950683594
39019,1800,316.1353759765625
31119,1800,344.4047546386719
55049,1800,371.12286376953125
38051,1800,15.060966491699219
48163,1800,396.13592529296875
12045,1800,125.61833953857422
17075,1800,261.65228271484375
21077,1800,617.63897705078125
29031,1800,215.68197631835938
35007,1800,812.45123291015625
47099,1800,1132.198974609375
02060,1800,89.93540954589844
05025,1800,102.55281066894531
13189,1800,635.33746337890625
27087,1800,19.123247146606445
21009,1800,2455.051513671875
19035,1800,294.022705078125
31117,1800,42.036216735839844
48297,1800,484.9435729980469
40137,1800,1770.54150390625
48165,1800,441.8778076171875
51065,1800,6476.2607421875
48447,1800,191.76210021972656
48271,1800,308.2566833496094
46071,1800,139.1511993408203
38011,1800,12.840307235717773
17045,1800,132.23924255371094
13051,1800,2134.3701171875
21039,1800,660.4212646484375
22103,1800,2362.2021484375
31051,1800,231.06065368652344
49033,1800,106.87837219238281
55091,1800,100.64694213867188
05079,1800,120.31680297851563
17103,1800,208.10665893554688
17117,1800,184.07540893554688
18023,1800,50.27406692504883
21087,1800,1073.4747314453125
28099,1800,133.2677459716797
31017,1800,112.69854736328125
31081,1800,265.9769592285156
40015,1800,2351.65185546875
46077,1800,104.65050506591797
48149,1800,721.1446533203125
48073,1800,783.68792724609375
55035,1800,258.8260192871094
51117,1800,12579.287109375
27045,1800,47.51375198364258
38089,1800,31.39278793334961
38087,1800,10.38864517211914
26077,1800,91.03670501708984
01093,1800,102.86743927001953
38075,1800,18.901121139526367
08101,1800,931.96392822265625
28101,1800,96.445281982421875
55135,1800,351.6988220214844
39149,1800,342.08343505859375
13143,1800,843.083251953125
26015,1800,55.98887634277344
31175,1800,149.96429443359375
40131,1800,2480.033447265625
51133,1800,1606.737548828125
13217,1800,1348.53662109375
29025,1800,107.56812286376953
31037,1800,241.18385314941406
08113,1800,142.4030303955078
21041,1800,909.17279052734375
08014,1800,139.20579528808594
18063,1800,90.5343246459961
29073,1800,107.28043365478516
48177,1800,601.691162109375
20017,1800,422.597412109375
48087,1800,162.67105102539063
48101,1800,112.7891845703125
20031,1800,641.5084228515625
20049,1800,433.27166748046875
21149,1800,891.02410888671875
26081,1800,218.57595825195313
37105,1800,3502.85791015625
46091,1800,99.31243896484375
26121,1800,79.37349700927734
48137,1800,307.70135498046875
27019,1800,52.30754470825195
40093,1800,1097.7484130859375
47019,1800,839.20855712890625
48009,1800,396.1064147949219
39037,1800,486.82861328125
39115,1800,324.30145263671875
46119,1800,72.07979583740234
47081,1800,854.967529296875
48135,1800,603.9044189453125
49041,1800,208.98289489746094
42003,1800,27993.3203125
42009,1800,7511.5517578125
40035,1800,1178.388916015625
20023,1800,460.4897155761719
29169,1800,164.565185546875
16019,1800,425.7928161621094
08063,1800,341.0748291015625
19055,1800,328.3177795410156
19083,1800,300.28662109375
17129,1800,72.511566162109375
19093,1800,216.14578247070313
48367,1800,1548.707763671875
39137,1800,264.52435302734375
48385,1800,214.18064880371094
48445,1800,291.1154479980469
17199,1800,137.75765991210938
12049,1800,161.6205596923828
39175,1800,271.5489807128906
48481,1800,679.4962158203125
13257,1800,1091.89794921875
13279,1800,765.714599609375
05013,1800,100.29135131835938
13053,1800,590.6190185546875
31155,1800,469.26837158203125
27121,1800,36.62632751464844
13311,1800,962.58135986328125
13167,1800,420.1451416015625
55073,1800,886.905517578125
45055,1800,7630.14501953125
06031,1800,471.560791015625
38079,1800,34.59576416015625
20171,1800,340.9566650390625
42051,1800,9822.193359375
28053,1800,33.908470153808594
28119,1800,32.052764892578125
29211,1800,84.2208023071289
48031,1800,427.34222412109375
48265,1800,748.98876953125
29091,1800,215.4287872314453
08001,1800,1280.8096923828125
48151,1800,314.6828918457031
40033,1800,962.8804931640625
48261,1800,107.04365539550781
48433,1800,199.01223754882813
05009,1800,203.8376922607422
36077,1800,10944.154296875
36105,1800,10474.826171875
36017,1800,8162.49267578125
40029,1800,692.44781494140625
01103,1800,183.51158142089844
51139,1800,5663.93701171875
55101,1800,294.6265869140625
51067,1800,14116.4658203125
56045,1800,132.2894287109375
12125,1800,99.37364196777344
13211,1800,992.674072265625
27007,1800,54.279178619384766
26069,1800,32.492393493652344
38049,1800,35.74958419799805
08017,1800,110.90608978271484
26129,1800,35.56231689453125
47047,1800,1280.562255859375
20167,1800,505.778076171875
26049,1800,111.8311996459961
18169,1800,71.66053771972656
19087,1800,215.7501678466797
12013,1800,220.83612060546875
12103,1800,615.02813720703125
13007,1800,394.78955078125
13275,1800,1155.489013671875
54079,1800,2093.801025390625
20181,1800,427.0880432128906
16057,1800,253.12606811523438
13109,1800,302.44384765625
12051,1800,191.9986572265625
13289,1800,690.09173583984375
31001,1800,338.7855529785156
37121,1800,1640.2421875
18057,1800,112.7188949584961
20063,1800,294.54345703125
20137,1800,498.8426818847656
28133,1800,77.318450927734375
13197,1800,574.04071044921875
08059,1800,1251.5833740234375
48461,1800,166.93563842773438
48315,1800,243.0259246826172
48287,1800,453.70037841796875
13017,1800,376.4590148925781
54037,1800,2540.31787109375
51149,1800,4875.36865234375
55065,1800,265.2580261230469
42109,1800,3899.086181640625
47073,1800,1832.5511474609375
31003,1800,297.3402404785156
25011,1800,21407.404296875
38077,1800,36.446624755859375
17189,1800,96.87268829345703
48099,1800,843.47418212890625
19053,1800,205.7439727783203
21157,1800,1960.42626953125
17055,1800,92.850006103515625
46111,1800,88.23004150390625
55141,1800,372.53643798828125
48293,1800,638.0186767578125
32029,1800,59.63077163696289
22005,1800,1051.1351318359375
17171,1800,47.2235107421875
28045,1800,103.97905731201172
28113,1800,92.11028289794922
27081,1800,38.55549240112305
29003,1800,176.8480987548828
37057,1800,8866.37890625
48285,1800,605.93035888671875
17087,1800,89.36028289794922
08011,1800,169.52545166015625
51169,1800,9750.3359375
35011,1800,297.32342529296875
48363,1800,791.15966796875
13013,1800,1208.688232421875
01059,1800,93.95225524902344
05053,1800,141.89846801757813
20059,1800,1192.7860107421875
48153,1800,283.953125
31161,1800,305.197021484375
37063,1800,6306.857421875
18009,1800,21.3110408782959
38003,1800,39.660709381103516
19125,1800,421.2135314941406
18039,1800,122.64619445800781
13071,1800,991.82470703125
