"GEOID","decade","population","n_inventors","inv_per_100k","lon_county","lat_county"
"22005",1980,50068,0,0,-90.9133209165055,30.2041360276648
"22005",1990,58214,0,0,-90.9133209165055,30.2041360276648
"22005",2000,76627,0,0,-90.9133209165055,30.2041360276648
"17171",1870,10530,0,0,-90.4781336586318,39.6429087491141
"17171",1880,10741,0,0,-90.4781336586318,39.6429087491141
"17171",1890,10304,0,0,-90.4781336586318,39.6429087491141
"17171",1900,10455,0,0,-90.4781336586318,39.6429087491141
"17171",1910,10067,0,0,-90.4781336586318,39.6429087491141
"17171",1920,9489,0,0,-90.4781336586318,39.6429087491141
"17171",1930,8539,0,0,-90.4781336586318,39.6429087491141
"17171",1940,8176,0,0,-90.4781336586318,39.6429087491141
"17171",1950,7245,0,0,-90.4781336586318,39.6429087491141
"17171",1960,6377,0,0,-90.4781336586318,39.6429087491141
"17171",1970,6096,0,0,-90.4781336586318,39.6429087491141
"17171",1980,6142,0,0,-90.4781336586318,39.6429087491141
"17171",1990,5644,0,0,-90.4781336586318,39.6429087491141
"17171",2000,5537,0,0,-90.4781336586318,39.6429087491141
"28045",1870,4239,0,0,-89.4885515103284,30.4182032342924
"28045",1880,6439,0,0,-89.4885515103284,30.4182032342924
"28045",1890,8318,0,0,-89.4885515103284,30.4182032342924
"28045",1900,11886,0,0,-89.4885515103284,30.4182032342924
"28045",1910,11207,0,0,-89.4885515103284,30.4182032342924
"28045",1920,10380,0,0,-89.4885515103284,30.4182032342924
"28045",1930,11415,0,0,-89.4885515103284,30.4182032342924
"28045",1940,11328,1,8.82768361581921,-89.4885515103284,30.4182032342924
"28045",1950,11891,0,0,-89.4885515103284,30.4182032342924
"28045",1960,14039,0,0,-89.4885515103284,30.4182032342924
"28045",1970,17387,0,0,-89.4885515103284,30.4182032342924
"28045",1980,24537,0,0,-89.4885515103284,30.4182032342924
"28045",1990,31760,0,0,-89.4885515103284,30.4182032342924
"28045",2000,42967,0,0,-89.4885515103284,30.4182032342924
"28113",1870,11303,0,0,-90.4039233956301,31.1750334201485
"28113",1880,16688,0,0,-90.4039233956301,31.1750334201485
"28113",1890,21203,0,0,-90.4039233956301,31.1750334201485
"28113",1900,27545,0,0,-90.4039233956301,31.1750334201485
"28113",1910,37272,0,0,-90.4039233956301,31.1750334201485
"28113",1920,28725,0,0,-90.4039233956301,31.1750334201485
"28113",1930,32201,1,3.10549361821061,-90.4039233956301,31.1750334201485
"28113",1940,35002,0,0,-90.4039233956301,31.1750334201485
"28113",1950,35137,0,0,-90.4039233956301,31.1750334201485
"28113",1960,35063,0,0,-90.4039233956301,31.1750334201485
"28113",1970,31756,0,0,-90.4039233956301,31.1750334201485
"28113",1980,36173,0,0,-90.4039233956301,31.1750334201485
"28113",1990,36882,0,0,-90.4039233956301,31.1750334201485
"28113",2000,38940,0,0,-90.4039233956301,31.1750334201485
"27081",1870,NA,0,NA,-96.266875431465,44.4129985831112
"27081",1880,2945,0,0,-96.266875431465,44.4129985831112
"27081",1890,5691,0,0,-96.266875431465,44.4129985831112
"27081",1900,8966,0,0,-96.266875431465,44.4129985831112
"27081",1910,9874,1,10.1276078590237,-96.266875431465,44.4129985831112
"27081",1920,11268,1,8.87468938587149,-96.266875431465,44.4129985831112
"27081",1930,11303,1,8.84720870565337,-96.266875431465,44.4129985831112
"27081",1940,10797,0,0,-96.266875431465,44.4129985831112
"27081",1950,10150,0,0,-96.266875431465,44.4129985831112
"27081",1960,9651,1,10.3616205574552,-96.266875431465,44.4129985831112
"27081",1970,8143,0,0,-96.266875431465,44.4129985831112
"27081",1980,8207,0,0,-96.266875431465,44.4129985831112
"27081",1990,6890,0,0,-96.266875431465,44.4129985831112
"27081",2000,6429,0,0,-96.266875431465,44.4129985831112
"29003",1870,15137,0,0,-94.8016348162541,39.9850753780211
"29003",1880,16318,0,0,-94.8016348162541,39.9850753780211
"29003",1890,16000,0,0,-94.8016348162541,39.9850753780211
"29003",1900,17332,0,0,-94.8016348162541,39.9850753780211
"29003",1910,15282,0,0,-94.8016348162541,39.9850753780211
"29003",1920,14075,0,0,-94.8016348162541,39.9850753780211
"29003",1930,13469,0,0,-94.8016348162541,39.9850753780211
"29003",1940,13015,0,0,-94.8016348162541,39.9850753780211
"29003",1950,11727,0,0,-94.8016348162541,39.9850753780211
"29003",1960,11062,0,0,-94.8016348162541,39.9850753780211
"29003",1970,11913,0,0,-94.8016348162541,39.9850753780211
"29003",1980,13980,0,0,-94.8016348162541,39.9850753780211
"29003",1990,14632,0,0,-94.8016348162541,39.9850753780211
"29003",2000,16492,0,0,-94.8016348162541,39.9850753780211
"37057",1870,17414,0,0,-80.2124891008884,35.7911120566557
"37057",1880,20333,0,0,-80.2124891008884,35.7911120566557
"37057",1890,21702,0,0,-80.2124891008884,35.7911120566557
"37057",1900,23403,2,8.54591291714737,-80.2124891008884,35.7911120566557
"37057",1910,29404,1,3.40089783702898,-80.2124891008884,35.7911120566557
"37057",1920,35201,0,0,-80.2124891008884,35.7911120566557
"37057",1930,47865,0,0,-80.2124891008884,35.7911120566557
"37057",1940,53377,1,1.87346609963093,-80.2124891008884,35.7911120566557
"37057",1950,62244,0,0,-80.2124891008884,35.7911120566557
"37057",1960,79493,0,0,-80.2124891008884,35.7911120566557
"37057",1970,95627,0,0,-80.2124891008884,35.7911120566557
"37057",1980,113162,0,0,-80.2124891008884,35.7911120566557
"37057",1990,126677,0,0,-80.2124891008884,35.7911120566557
"37057",2000,147246,0,0,-80.2124891008884,35.7911120566557
"48285",1870,9168,0,0,-96.9317437096777,29.3850825867467
"48285",1880,13641,0,0,-96.9317437096777,29.3850825867467
"48285",1890,21887,1,4.56892219125508,-96.9317437096777,29.3850825867467
"48285",1900,28121,1,3.55606130649692,-96.9317437096777,29.3850825867467
"48285",1910,26418,0,0,-96.9317437096777,29.3850825867467
"48285",1920,28964,1,3.45256180085624,-96.9317437096777,29.3850825867467
"48285",1930,27550,0,0,-96.9317437096777,29.3850825867467
"48285",1940,25485,0,0,-96.9317437096777,29.3850825867467
"48285",1950,22159,0,0,-96.9317437096777,29.3850825867467
"48285",1960,20174,0,0,-96.9317437096777,29.3850825867467
"48285",1970,17903,0,0,-96.9317437096777,29.3850825867467
"48285",1980,19004,0,0,-96.9317437096777,29.3850825867467
"48285",1990,18690,0,0,-96.9317437096777,29.3850825867467
"48285",2000,19210,0,0,-96.9317437096777,29.3850825867467
"17087",1870,11248,0,0,-88.881747557193,37.4592911081385
"17087",1880,13078,0,0,-88.881747557193,37.4592911081385
"17087",1890,15013,0,0,-88.881747557193,37.4592911081385
"17087",1900,15667,0,0,-88.881747557193,37.4592911081385
"17087",1910,14331,0,0,-88.881747557193,37.4592911081385
"17087",1920,12022,0,0,-88.881747557193,37.4592911081385
"17087",1930,10203,1,9.80103891012447,-88.881747557193,37.4592911081385
"17087",1940,10727,0,0,-88.881747557193,37.4592911081385
"17087",1950,8729,0,0,-88.881747557193,37.4592911081385
"17087",1960,6928,0,0,-88.881747557193,37.4592911081385
"17087",1970,7550,0,0,-88.881747557193,37.4592911081385
"17087",1980,9624,0,0,-88.881747557193,37.4592911081385
"17087",1990,11347,0,0,-88.881747557193,37.4592911081385
