spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-0.045671747503580835,-0.0062701141477896,-50,-0.025970930825685218,0.010051437080558988
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-0.022973239054337256,-2.0970441459191615e-4,-40,-0.011591471734464585,0.005807024142792178
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-0.023552099657807003,0.03775946607221249,-30,0.007103683207202746,0.01564070554337232
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-0.00817926955958131,0.01182920552835928,-20,0.001824967984388985,0.0051042028285562735
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0,0,-10,0,0
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-0.018789182407208012,0.03497442009112446,0,0.008092618841958225,0.013715204718962365
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-4.1717448640225634e-4,0.030103333103863726,10,0.014843079308730734,0.007785843773027036
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.005535300922865791,0.0646673861359294,20,0.035101343529397595,0.015084715615577452
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.022215979863030297,0.042507706648188995,30,0.032361843255609646,0.005176460914581301
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.011653001015532287,0.030184233641792332,40,0.02091861732866231,0.004727355261801032
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.006843228222051802,0.029463634890751766,50,0.018153431556401783,0.005770511905280603
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.021122084530135227,0.01095425690517797,-50,-0.005083913812478629,0.008182740162069694
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.004729351854326475,0.012876933905204242,-40,0.004073791025438883,0.004491399428451713
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.01138405831710065,0.04647844174470532,-30,0.017547191713802333,0.014760841852501523
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.0019944330004550894,0.016087877475824984,-20,0.0070467222376849464,0.004612834305173488
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
