spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs low-access counties only,STEM births (count),Wooldridge ETWFE + county pre-period trend,7.3804861147459295,8.783054630226383,0,8.081770372486156,0.3577980906837891
High access vs low-access counties only,STEM births (count),Wooldridge ETWFE + county pre-period trend,22.521397156634514,30.586636714260365,10,26.55401693544744,2.057459070822922
High access vs low-access counties only,STEM births (count),Wooldridge ETWFE + county pre-period trend,15.570398912618526,28.320223322292865,20,21.945311117455695,3.2525062269577396
High access vs low-access counties only,STEM births (count),Wooldridge ETWFE + county pre-period trend,21.187922837308527,38.93766871400086,30,30.062795775654692,4.527996397115391
High access vs low-access counties only,STEM births (count),Wooldridge ETWFE + county pre-period trend,1.5719402699479268,14.302906312044056,40,7.937423290995992,3.247695418902074
High access vs low-access counties only,STEM births (count),Wooldridge ETWFE + county pre-period trend,-8.757575532059613,-1.8373704743128942,50,-5.297473003186254,1.765358433098653
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,-14.544099122396403,-0.2178056395297494,-50,-7.380952380963077,3.654666704812922
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,-16.848349159717138,-4.580222268876165,-40,-10.71428571429665,3.1296242068471867
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,7.476479647327921,18.713996543128072,-30,13.095238095227996,2.866713493826569
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,16.678755494909154,24.273625457453043,-20,20.4761904761811,1.9374668271795645
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,0,0,-10,0,0
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,7.476938644162911,15.38020421296125,0,11.42857142856208,2.0161391757138616
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,0.15365480601344927,43.65586900349088,10,21.904761904752164,11.097503621805467
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,11.06319461480776,22.746329194697804,20,16.90476190475278,2.9803914744617455
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,-4.568203018181059,39.330107780065475,30,17.380952380942208,11.198548673022076
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,-21.383514197893156,22.81208562644303,40,0.7142857142749364,11.274387710289844
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE,-6.141473340135363,8.998616197258947,50,1.4285714285617923,3.8622677391312017
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,5.455906892744807,30.01291000462316,-50,17.734408448683983,6.264541610173049
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-1.5038438316848204,17.748313647562114,-40,8.122234907938648,4.911264663073198
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,18.250186829689007,33.05565019041395,-30,25.652918510051478,3.7769039185522804
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,22.24700296774946,31.263058399436325,-20,26.755030683592892,2.3000141407364456
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,0.4954551039315227,9.804007338369303,0,5.149731221150413,2.374630672050454
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-17.50491421527723,36.19907719513451,10,9.347081489928637,13.699997808778503
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-11.403524428518072,7.540006993553671,20,-1.9317587174822006,4.83253352603871
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-39.885427347916284,24.416610450507132,30,-7.734408448704575,16.40358107102638
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-65.46884378901937,4.109013143452568,40,-30.679915322783405,17.749453299099986
High access vs low-access counties only,Any STEM birth (pp),Wooldridge ETWFE + county pre-period trend,-53.296828057316816,-19.192111574499716,50,-36.24446981590827,8.700182776228853
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-0.01935243970484651,0.00426421249058448,-50,-0.007544113607131015,0.006024656172303824
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-0.030829133109341142,-0.00965469816506845,-40,-0.020241915637204795,0.005401641567416503
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.010476512165711022,0.02101639571398095,-30,0.015746453939845986,0.0026887458031300835
